,3399-4058-0-RVRE,1016-2017-0-RVRE,5948-6048-14-RVRE,793-A001-120-G-TIPmvre,1090-E022-60-R-TIPmvre,738-E023-1-R-TIPmvre,1047-4017-14-GVRE,1896-4034-0-HVRE,5855-2060-0-RVRE,635-C003-1-G-TIPmvre,1352-E036-1-G-TIPmvre,3362-E077-30-R-TIPmvre,546-I005-14-R-TIPmvre,5902-1089-0-RVRE,3363-A015-14-R-TIPmvre,7151-3115-0-RVRE,6430-1097-0-RVRE,1537-1034-0-RVRE,824-4018-0-RVRE,1341-E033-1-R-TIPmvre,4133-3066-0-RVRE,5489-2056-0-HVRE,7258-3113-14-RVRE,629-2013-0-RVRE,4030-H021-30-R-TIPmvre,539-1018-0-RVRE,1028-E026-1-R-TIPmvre,4794-5029-0-RVRE,7413-3121-0-RVRE,1053-6004-0-R1VRE,6242-5037-0-RVRE,949-3025-0-RVRE,1096-1026-0-RVRE,1278-1019-30-RVRE,1644-3031-14-RVRE,702-3020-0-RVRE,5080-2051-0-HVRE,1543-4028-0-GVRE,1638-6008-0-RVRE,236-4004-0-RVRE,1137-4020-14-RVRE,219-2005-0-RVRE,711-4015-0-RVRE,4313-6035-0-GVRE,4462-6037-0-RVRE,6077-4098-0-GVRE,1455-4025-0-RVRE,2963-2031-14-RVRE,4922-2049-0-RVRE,5363-2050-14-RVRE,80-2003-0-RVRE,1463-1033-0-HVRE,2471-4044-0-GVRE,2492-6012-14-GVRE,8512-3145-0-RVRE,8088-3137-0-RVRE,8513-3147-0-RVRE,898-4011-30-GVRE,609-6002-30-RVRE,4362-6036-0-RVRE,4693-4077-0-HVRE,4007-5020-0-RVRE,4031-J032-1-G-TIPmvre,2026-4040-0-RVRE,3744-F061-90-G-TIPmvre,7600-3125-0-GVRE,7891-2076-0-OVRE,5232-4088-0-RVRE,217-2001-30-HVRE,5856-4095-0-GVRE,851-5002-0-RVRE,409-1015-0-RVRE,3884-J030-1-G-TIPmvre,3070-L011-1-G-TIPmvre,3686-C018-1-R-TIPmvre,6697-4104-0-GVRE,697-3019-0-RVRE,5827-6047-14-RVRE,4639-1079-0-RVRE,4832-1081-0-GVRE,5541-1082-30-RVRE,1420-2021-0-RVRE,6304-2065-0-RVRE,6651-2067-0-RVRE,1488-4026-0-HVRE,1929-4036-0-GVRE,6950-4109-0-RVRE,2308-2029-0-RVRE,4948-4081-0-RVRE,5954-3098-0-R1VRE,6435-4099-14-GVRE,7053-4107-14-RVRE,4384-3073-0-RVRE,5348-3091-0-RVRE,9019-3156-0-RVRE,1676-4031-0-GVRE,2386-6013-0-R1VRE,3994-6029-0-GVRE,4593-3077-0-RVRE,7583-5041-0-HVRE,621-2007-14-RVRE,5284-6044-0-RVRE,483-2008-0-RVRE,5533-3092-0-HVRE,8303-3140-0-H1VRE,5214-4087-0-HVRE,5924-3095-14-RVRE,4280-2041-14-HVRE,615-3018-0-HVRE,3233-1045-60-H1VRE,905-4021-0-RVRE,5006-5030-0-RVRE,5925-3097-0-HVRE,6648-4103-0-HVRE,4703-4078-0-R1VRE,4902-4076-14-RVRE,729-4016-0-HVRE,6129-1092-0-HVRE,8052-3132-0-HVRE,4784-3082-0-RVRE,1334-2020-0-R1VRE,2886-5012-0-RVRE,6748-6057-0-HVRE,2243-3041-14-RVRE,1889-3036-0-OVRE,4145-6030-14-RVRE,3320-D044-1-R-TIPmvre,4009-E118-14-R-TIPmvre,5261-4089-0-RVRE,5285-6045-0-RVRE,3226-4049-14-RVRE,344-1009-0-HVRE,899-D004-14-G-TIPmvre,3082-3051-0-RVRE,5088-6043-0-HVRE,6988-1099-0-RVRE,3717-G013-14-O-TIPmvre,4143-2042-0-RVRE,3673-4064-0-HVRE,4999-3085-0-HVRE,3743-D050-1-G-TIPmvre,1781-3033-30-RVRE,3890-6028-0-RVRE,3667-E109-14-R-TIPmvre,3672-K017-1-G-TIPmvre,442-1011-14-RVRE,4544-5027-0-RVRE,4786-5025-14-HVRE,8232-2079-0-HVRE,1321-3028-0-RVRE,6429-1096-0-RVRE,6652-3103-14-RVRE
609-6002-30-RVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2019,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2021,2021,2019,1982,1982,1982,2021,2021,2020,2021,2021,2025,2025,2025,2024,2025,2022,2025,2036,2025,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2018,2000,2013,2009,2010,2010,40,42,42,40,40,40,40,40,40,40,40,42,42,37,39,39,39,37,38,37,37,39,39,57,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1441,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1448,207,544,636,636,636,640,621,621,621,621,199,621,621
4362-6036-0-RVRE,623,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,576,575,575,2018,1580,2019,2020,2019,2018,2020,2020,2019,2019,2019,2018,2016,2018,2021,2021,2019,1982,1982,1982,2021,2021,2020,2021,2021,2025,2025,2025,2024,2025,2022,2025,2025,2040,2017,2019,2019,2005,2018,1590,2019,2015,2019,2019,2019,2019,2019,2019,2019,2019,2001,2013,2010,2011,2011,40,42,42,40,40,40,40,40,41,40,40,42,42,37,39,39,39,37,38,38,37,39,39,58,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1442,58,59,58,58,35,35,35,35,36,36,58,56,57,330,330,316,329,327,1449,208,544,636,636,636,640,622,622,622,622,200,622,622
4693-4077-0-HVRE,619,573,573,573,573,573,573,573,573,574,573,573,573,579,573,573,573,573,573,573,573,590,573,573,573,573,2016,1596,2017,2020,2017,2016,2017,2017,2017,2017,2017,2016,2014,2016,2017,2017,2034,1978,1978,1978,2020,2017,2016,2017,2017,2017,2017,2017,2016,2020,2017,2017,2017,2017,2059,2020,2017,2003,2016,1588,2017,2013,2020,2017,2020,2020,2020,2020,2021,2016,1998,2014,2022,2023,2023,58,41,41,58,58,58,58,61,61,61,58,41,41,55,40,37,37,54,58,57,57,40,40,58,54,54,41,40,58,40,57,57,57,37,38,38,512,47,1439,55,56,55,55,32,32,32,32,33,33,55,53,55,327,327,312,326,324,1449,212,557,634,634,634,638,624,619,619,619,197,619,619
4007-5020-0-RVRE,625,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,577,579,579,579,579,2018,1583,2019,2022,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2019,2019,2017,1980,1980,1980,2022,2019,2018,2019,2019,2019,2019,2019,2018,2022,2019,2019,2019,2019,2020,2043,2019,2009,2018,1591,2019,2015,2022,2019,2022,2022,2022,2022,2022,2018,2004,2016,2009,2010,2010,40,42,42,40,40,40,40,43,43,43,40,42,42,37,46,43,43,41,45,44,44,46,46,64,41,41,46,46,45,46,44,44,44,43,45,44,518,41,1441,57,58,57,57,38,38,38,39,39,40,57,55,57,329,329,318,328,326,1451,214,548,640,640,640,644,625,625,625,625,203,625,625
4031-J032-1-G-TIPmvre,636,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,588,590,590,590,590,2018,1579,2019,2019,2034,2033,2019,2019,2019,2019,2019,2033,2031,2033,2019,2019,2017,1980,1980,1980,2019,2019,2033,2034,2019,2019,2019,2024,2033,2019,2016,2019,2019,2019,2017,2019,2043,2020,2018,1605,2034,2015,2019,2034,2019,2019,2019,2019,2019,2018,2015,2013,2024,2025,2025,40,42,42,40,40,40,40,40,40,40,40,42,42,52,39,54,54,52,38,37,37,39,39,57,52,52,39,39,38,39,37,37,37,54,55,40,511,34,1441,72,73,72,72,34,34,34,34,35,35,57,70,57,344,344,329,343,341,1448,207,559,651,651,651,655,636,636,636,636,214,636,636
2026-4040-0-RVRE,835,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,789,787,789,789,789,789,2004,1774,2005,2005,2020,2019,2005,2005,2005,2005,2005,2019,2017,2019,2005,2005,2003,1966,1966,1966,2006,2006,2020,2021,2006,2005,2005,2010,2019,2005,2002,2005,2005,2005,2003,2009,2020,2262,2016,1601,2032,2009,2005,2020,2005,2005,2005,2005,2007,2004,2213,1999,2010,2011,2011,27,29,29,27,27,27,27,27,27,27,27,29,29,39,237,252,252,250,236,235,235,237,237,255,250,250,237,237,236,237,235,235,235,252,255,240,709,233,1427,59,60,59,59,233,233,233,233,234,234,44,57,45,331,331,528,330,328,1434,355,759,850,850,850,854,835,835,835,835,413,835,835
3744-F061-90-G-TIPmvre,623,575,575,575,575,575,575,575,581,575,575,577,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2017,1578,2018,2018,2018,2017,2018,2018,2018,2018,2018,2017,2015,2017,2018,2020,2016,1982,1982,1982,2018,2018,2017,2018,2018,2018,2018,2018,2019,2018,2015,2018,2018,2018,2016,2018,2018,2016,2049,1600,2033,2020,2018,2018,2018,2018,2018,2018,2018,2021,1999,2012,2008,2009,2009,44,46,46,44,44,44,44,40,40,40,44,46,46,41,39,39,39,37,38,37,37,39,39,59,37,37,39,39,38,39,37,37,37,39,40,42,511,34,1440,57,58,57,57,40,40,40,40,41,41,61,59,61,333,333,318,332,330,1447,208,546,638,638,638,642,623,623,623,623,201,623,623
7600-3125-0-GVRE,215,169,169,169,169,169,169,169,169,169,169,169,169,170,169,169,169,169,169,169,169,168,169,169,169,169,1589,1594,1590,1590,1605,1605,1590,1590,1590,1590,1590,1604,1602,1604,1590,1590,1588,1551,1551,1551,1590,1590,1604,1605,1590,1590,1590,1595,1604,1590,1587,1590,1590,1590,1588,1591,1605,1601,1600,1710,1625,1591,1590,1605,1590,1590,1590,1590,1590,1589,1586,1584,1595,1596,1596,60,62,62,60,60,60,60,60,60,60,60,62,62,72,59,74,75,72,58,57,57,59,59,77,72,72,59,59,58,59,57,57,57,74,88,72,531,54,1461,80,81,80,80,42,42,42,43,43,44,65,78,104,352,352,337,351,349,1456,140,169,232,232,232,230,215,215,215,215,235,215,215
7891-2076-0-OVRE,636,590,590,590,590,590,590,590,590,590,590,590,590,591,590,590,590,590,590,590,590,589,590,590,590,590,2018,1579,2019,2019,2034,2033,2019,2019,2019,2019,2019,2033,2031,2033,2019,2019,2017,1980,1980,1980,2019,2019,2033,2034,2019,2019,2019,2024,2033,2019,2016,2019,2019,2019,2017,2019,2034,2032,2033,1625,2073,2021,2019,2034,2019,2019,2019,2019,2019,2018,2015,2013,2024,2025,2025,40,42,42,40,40,40,40,40,40,40,40,42,42,52,39,54,54,52,38,37,37,39,39,57,52,52,39,39,38,39,37,37,37,54,55,40,511,34,1441,72,73,72,72,34,34,34,34,35,35,57,70,57,344,344,329,343,341,1448,207,559,651,651,651,655,636,636,636,636,214,636,636
5232-4088-0-RVRE,826,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,775,777,777,777,777,2014,1575,2015,2015,2015,2014,2015,2015,2015,2015,2015,2014,2012,2014,2017,2017,2015,1976,1976,1976,2015,2015,2014,2015,2015,2015,2015,2015,2014,2015,2165,2015,2015,2015,2013,2015,2015,2009,2020,1591,2021,2251,2015,2015,2015,2015,2015,2015,2015,2014,2000,2011,2007,2008,2008,37,39,39,37,37,37,37,37,37,37,37,39,39,184,237,237,237,235,236,235,235,237,237,255,235,235,237,237,236,237,235,235,235,237,238,238,709,232,1637,55,56,55,55,64,64,64,64,65,65,55,241,55,529,529,516,528,526,1446,409,746,838,838,838,842,824,824,824,824,402,824,824
217-2001-30-HVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2022,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2019,2019,2017,1980,1980,1980,2022,2019,2018,2019,2019,2019,2019,2019,2018,2022,2019,2019,2019,2019,2020,2022,2019,2005,2018,1590,2019,2015,2034,2028,2031,2030,2028,2025,2025,2019,2000,2016,2009,2010,2010,40,42,42,40,40,40,40,43,43,43,40,42,42,37,42,39,39,37,41,40,40,42,42,60,37,37,42,42,41,42,40,40,40,39,40,40,514,37,1441,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1451,210,544,636,636,636,640,621,621,621,621,199,621,621
5856-4095-0-GVRE,636,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,588,590,590,590,590,2018,1579,2019,2019,2034,2033,2019,2019,2019,2019,2019,2033,2031,2033,2019,2019,2017,1980,1980,1980,2019,2019,2033,2034,2019,2019,2019,2024,2033,2019,2016,2019,2019,2019,2017,2019,2034,2020,2018,1605,2034,2015,2028,2048,2030,2027,2025,2022,2022,2019,2015,2013,2024,2025,2025,40,42,42,40,40,40,40,40,40,40,40,42,42,52,39,54,54,52,38,37,37,39,39,57,52,52,39,39,38,39,37,37,37,54,55,40,511,34,1441,72,73,72,72,34,34,34,34,35,35,57,70,57,344,344,329,343,341,1448,207,559,651,651,651,655,636,636,636,636,214,636,636
851-5002-0-RVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2022,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2019,2019,2017,1980,1980,1980,2022,2019,2018,2019,2019,2019,2019,2019,2018,2022,2019,2019,2019,2019,2020,2022,2019,2005,2018,1590,2019,2015,2031,2030,2034,2030,2028,2025,2025,2019,2000,2016,2009,2010,2010,40,42,42,40,40,40,40,43,43,43,40,42,42,37,42,39,39,37,41,40,40,42,42,60,37,37,42,42,41,42,40,40,40,39,40,40,514,37,1441,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1451,210,544,636,636,636,640,621,621,621,621,199,621,621
409-1015-0-RVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2022,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2019,2019,2017,1980,1980,1980,2022,2019,2018,2019,2019,2019,2019,2019,2018,2022,2019,2019,2019,2019,2020,2022,2019,2005,2018,1590,2019,2015,2030,2027,2030,2031,2028,2025,2025,2019,2000,2016,2009,2010,2010,40,42,42,40,40,40,40,43,43,43,40,42,42,37,42,39,39,37,41,40,40,42,42,60,37,37,42,42,41,42,40,40,40,39,40,40,514,37,1441,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1451,210,544,636,636,636,640,621,621,621,621,199,621,621
3884-J030-1-G-TIPmvre,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2022,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2019,2019,2017,1980,1980,1980,2022,2019,2018,2019,2019,2019,2019,2019,2018,2022,2019,2019,2019,2019,2020,2022,2019,2005,2018,1590,2019,2015,2028,2025,2028,2028,2038,2025,2025,2019,2000,2016,2009,2010,2010,40,42,42,40,40,40,40,43,43,43,40,42,42,37,42,39,39,37,41,40,40,42,42,60,37,37,42,42,41,42,40,40,40,39,40,40,514,37,1441,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1451,210,544,636,636,636,640,621,621,621,621,199,621,621
3070-L011-1-G-TIPmvre,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2018,1579,2019,2022,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2019,2019,2017,1980,1980,1980,2022,2019,2018,2019,2019,2019,2019,2019,2018,2022,2019,2019,2019,2019,2020,2022,2019,2005,2018,1590,2019,2015,2025,2022,2025,2025,2025,2028,2025,2019,2000,2016,2009,2010,2010,40,42,42,40,40,40,40,43,43,43,40,42,42,37,42,39,39,37,41,40,40,42,42,60,37,37,42,42,41,42,40,40,40,39,40,40,514,37,1441,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1451,210,544,636,636,636,640,621,621,621,621,199,621,621
3686-C018-1-R-TIPmvre,623,577,577,577,577,577,577,577,577,578,577,577,577,577,577,577,577,577,577,577,577,575,577,577,577,577,2018,1581,2019,2022,2019,2018,2019,2019,2019,2019,2019,2018,2016,2018,2019,2019,2017,1980,1980,1980,2022,2019,2018,2019,2019,2019,2019,2019,2018,2022,2019,2019,2019,2019,2021,2022,2019,2007,2018,1590,2019,2015,2025,2022,2025,2025,2025,2025,2037,2020,2002,2016,2009,2010,2010,40,42,42,40,40,40,40,43,43,43,40,42,42,37,44,41,41,39,43,42,42,44,44,62,39,39,45,44,43,44,42,42,42,41,42,42,516,39,1441,57,58,57,57,36,36,36,36,37,37,57,55,57,329,329,316,328,326,1451,212,546,638,638,638,642,624,623,623,623,201,623,623
6697-4104-0-GVRE,622,575,575,575,575,575,575,575,579,575,575,575,575,575,575,575,575,575,575,575,575,573,575,576,575,575,2017,1578,2018,2019,2018,2017,2019,2019,2018,2018,2018,2017,2015,2017,2018,2018,2016,1979,1979,1979,2018,2018,2017,2018,2018,2018,2018,2018,2017,2018,2015,2018,2018,2019,2016,2018,2018,2004,2021,1589,2018,2014,2019,2019,2019,2019,2019,2019,2020,2031,1999,2012,2009,2010,2010,44,46,46,44,44,44,44,40,41,40,44,46,46,41,39,39,39,37,38,38,37,39,39,58,37,37,39,39,38,39,37,37,37,39,40,40,511,34,1441,58,59,58,58,39,39,39,39,40,40,62,60,61,334,334,319,333,331,1448,207,544,636,636,636,640,622,622,622,622,200,622,622
697-3019-0-RVRE,843,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,794,796,796,796,796,1999,1770,2000,2000,2015,2014,2000,2000,2000,2000,2000,2014,2012,2014,2000,2000,1998,1961,1961,1961,2001,2001,2015,2016,2001,2000,2000,2005,2014,2000,1998,2000,2000,2001,1998,2004,2015,2213,1999,1586,2015,2000,2000,2015,2000,2000,2000,2000,2002,1999,2246,1999,2010,2011,2011,25,27,27,25,25,25,25,25,25,25,25,27,27,38,244,259,259,257,243,242,242,244,244,262,257,257,244,244,243,244,242,242,242,259,261,246,717,240,1425,58,59,58,58,240,240,240,240,241,241,43,56,43,330,330,536,329,327,1434,358,765,857,857,857,861,842,842,842,842,420,842,842
5827-6047-14-RVRE,621,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,573,575,575,575,575,2012,1573,2013,2016,2013,2012,2013,2013,2013,2013,2013,2012,2010,2012,2013,2013,2011,1974,1974,1974,2016,2013,2012,2013,2013,2013,2013,2013,2012,2016,2014,2013,2013,2013,2014,2016,2013,1999,2012,1584,2013,2011,2016,2013,2016,2016,2016,2016,2016,2012,1999,2055,2009,2010,2010,38,40,40,38,38,38,38,41,41,41,38,40,40,36,42,39,39,37,41,40,40,42,42,60,37,37,42,42,41,42,40,40,40,39,40,40,514,37,1438,57,58,57,57,34,34,34,34,35,35,57,55,57,329,329,314,328,326,1451,210,544,636,636,636,640,621,621,621,621,199,621,621
4639-1079-0-RVRE,636,590,589,589,589,589,589,589,589,589,589,589,589,591,589,589,589,589,589,589,589,602,589,590,589,589,2008,1584,2009,2010,2024,2023,2010,2010,2009,2009,2009,2023,2021,2023,2009,2009,2022,1970,1970,1970,2009,2009,2023,2024,2009,2009,2009,2014,2023,2009,2007,2009,2009,2010,2022,2009,2024,2010,2008,1595,2024,2007,2009,2024,2009,2009,2009,2009,2009,2009,2010,2009,2072,2072,2072,52,39,39,52,52,52,52,52,53,52,52,39,39,65,37,52,52,65,51,51,50,37,37,56,65,65,37,37,51,37,51,50,50,52,53,38,508,44,1436,70,71,70,70,35,35,35,35,36,36,56,69,55,342,342,327,341,341,1445,206,573,650,650,650,654,640,636,636,636,214,636,636
4832-1081-0-GVRE,636,590,589,589,589,589,589,589,589,589,589,589,589,591,589,589,589,589,589,589,589,602,589,590,589,589,2009,1585,2010,2011,2025,2024,2011,2011,2010,2010,2010,2024,2022,2024,2010,2010,2023,1971,1971,1971,2010,2010,2024,2025,2010,2010,2010,2015,2024,2010,2008,2010,2010,2011,2023,2010,2025,2011,2009,1596,2025,2008,2010,2025,2010,2010,2010,2010,2010,2010,2011,2010,2072,2073,2073,52,39,39,52,52,52,52,52,53,52,52,39,39,65,37,52,52,65,51,51,50,37,37,56,65,65,37,37,51,37,51,50,50,52,53,38,508,44,1437,70,71,70,70,35,35,35,35,36,36,56,69,55,342,342,327,341,341,1446,206,573,650,650,650,654,640,636,636,636,214,636,636
5541-1082-30-RVRE,636,590,589,589,589,589,589,589,589,589,589,589,589,591,589,589,589,589,589,589,589,602,589,590,589,589,2009,1585,2010,2011,2025,2024,2011,2011,2010,2010,2010,2024,2022,2024,2010,2010,2023,1971,1971,1971,2010,2010,2024,2025,2010,2010,2010,2015,2024,2010,2008,2010,2010,2011,2023,2010,2025,2011,2009,1596,2025,2008,2010,2025,2010,2010,2010,2010,2010,2010,2011,2010,2072,2073,2073,52,39,39,52,52,52,52,52,53,52,52,39,39,65,37,52,52,65,51,51,50,37,37,56,65,65,37,37,51,37,51,50,50,52,53,38,508,44,1437,70,71,70,70,35,35,35,35,36,36,56,69,55,342,342,327,341,341,1446,206,573,650,650,650,654,640,636,636,636,214,636,636
1420-2021-0-RVRE,165,81,81,81,81,81,81,81,91,81,81,81,81,91,81,81,81,81,81,81,81,102,81,81,81,81,40,81,40,40,40,40,40,40,40,40,40,39,39,39,40,40,57,66,66,66,40,40,40,40,40,40,40,40,40,40,37,40,40,40,58,40,40,27,44,60,40,37,40,40,40,40,40,40,40,44,25,38,52,52,52,864,841,841,861,861,860,860,857,857,857,861,840,840,858,712,712,712,729,729,729,729,712,712,655,729,729,712,712,729,712,730,729,729,706,701,701,699,714,117,718,718,718,718,417,417,417,417,416,416,730,728,746,520,520,506,520,523,133,118,304,209,209,209,210,170,166,166,166,202,165,165
6304-2065-0-RVRE,167,83,83,83,83,83,83,83,93,83,83,83,83,83,83,83,83,83,83,83,83,81,83,83,83,83,42,64,42,42,42,42,42,42,42,42,42,41,41,41,42,42,40,68,68,68,42,42,42,42,42,42,42,42,42,42,39,42,42,42,41,42,42,29,46,62,42,39,42,42,42,42,42,42,42,46,27,40,39,39,39,841,846,846,840,840,839,839,836,836,836,840,842,842,837,714,714,714,712,712,712,712,714,714,657,712,712,714,714,712,714,713,712,712,708,703,703,701,704,119,720,720,720,720,419,419,419,419,418,418,732,730,748,522,522,508,522,525,135,112,291,211,211,211,212,168,168,168,168,204,167,167
6651-2067-0-RVRE,167,83,83,83,83,83,83,83,93,83,83,83,83,83,83,83,83,83,83,83,83,81,83,83,83,83,42,64,42,42,42,42,42,42,42,42,42,41,41,41,42,42,40,68,68,68,42,42,42,42,42,42,42,42,42,42,39,42,42,42,41,42,42,29,46,62,42,39,42,42,42,42,42,42,42,46,27,40,39,39,39,841,846,846,840,840,839,839,836,836,836,840,842,842,837,714,714,714,712,712,712,712,714,714,657,712,712,714,714,712,714,713,712,712,708,703,703,701,704,119,720,720,720,720,419,419,419,419,418,418,732,730,748,522,522,508,522,525,135,112,291,211,211,211,212,168,168,168,168,204,167,167
1488-4026-0-HVRE,165,81,81,81,81,81,81,81,91,81,81,81,81,91,81,81,81,81,81,81,81,102,81,81,81,81,40,81,40,40,40,40,40,40,40,40,40,39,39,39,40,40,57,66,66,66,40,40,40,40,40,40,40,40,40,40,37,40,40,40,58,40,40,27,44,60,40,37,40,40,40,40,40,40,40,44,25,38,52,52,52,861,840,840,871,862,861,860,857,857,857,861,840,840,858,712,712,712,729,729,729,729,712,712,655,729,729,712,712,729,712,730,729,729,706,701,701,699,714,117,718,718,718,718,417,417,417,417,416,416,730,728,746,520,520,506,520,523,133,118,304,209,209,209,210,170,166,166,166,202,165,165
1929-4036-0-GVRE,165,81,81,81,81,81,81,81,91,81,81,81,81,91,81,81,81,81,81,81,81,102,81,81,81,81,40,81,40,40,40,40,40,40,40,40,40,39,39,39,40,40,57,66,66,66,40,40,40,40,40,40,40,40,40,40,37,40,40,40,58,40,40,27,44,60,40,37,40,40,40,40,40,40,40,44,25,38,52,52,52,861,840,840,862,869,864,860,857,857,857,861,840,840,858,712,712,712,729,729,729,729,712,712,655,729,729,712,712,729,712,730,729,729,706,701,701,699,714,117,718,718,718,718,417,417,417,417,416,416,730,728,746,520,520,506,520,523,133,118,304,209,209,209,210,170,166,166,166,202,165,165
6950-4109-0-RVRE,165,81,81,81,81,81,81,81,91,81,81,81,81,91,81,81,81,81,81,81,81,102,81,81,81,81,40,81,40,40,40,40,40,40,40,40,40,39,39,39,40,40,57,66,66,66,40,40,40,40,40,40,40,40,40,40,37,40,40,40,58,40,40,27,44,60,40,37,40,40,40,40,40,40,40,44,25,38,52,52,52,860,839,839,861,864,878,859,856,856,856,860,839,839,857,711,711,711,728,728,728,728,711,711,654,728,728,711,711,728,711,729,728,728,705,700,700,698,713,117,717,717,717,717,417,417,417,417,416,416,729,727,745,520,520,506,520,523,133,118,304,209,209,209,210,170,166,166,166,202,165,165
2308-2029-0-RVRE,171,87,87,87,87,87,87,87,97,87,87,87,87,97,87,87,87,87,87,87,87,108,87,87,87,87,40,81,40,40,40,40,40,40,40,40,40,39,39,39,40,40,57,66,66,66,40,40,40,40,40,40,40,40,40,40,37,40,40,40,58,40,40,27,44,60,40,37,40,40,40,40,40,40,40,44,25,38,52,52,52,860,839,839,860,860,859,880,856,856,856,860,839,839,857,711,711,711,728,728,728,728,711,711,654,728,728,711,711,728,711,729,728,728,705,700,700,698,713,117,723,723,723,723,423,423,417,423,422,422,735,733,751,525,525,511,525,528,139,124,310,215,215,215,216,176,172,172,172,208,171,171
4948-4081-0-RVRE,165,81,81,81,81,81,81,81,87,81,81,81,81,91,81,81,81,81,81,81,81,102,81,81,81,81,40,81,40,43,40,40,40,40,40,40,40,39,39,39,40,40,57,66,66,66,43,40,40,40,40,40,40,40,40,43,40,40,40,40,61,43,40,27,40,60,40,37,43,40,43,43,43,43,43,40,25,41,52,52,52,857,836,836,857,857,856,856,865,865,865,857,836,836,854,715,712,712,729,732,732,732,715,715,658,729,729,715,715,732,715,733,732,732,706,701,701,702,717,117,718,718,718,718,413,413,413,413,412,412,726,724,742,516,516,502,516,519,136,121,304,209,209,209,210,170,166,166,166,202,165,165
5954-3098-0-R1VRE,166,81,81,81,81,81,81,81,87,81,81,81,81,91,81,81,81,81,81,81,81,102,81,82,81,81,40,81,40,44,40,40,41,41,40,40,40,39,39,39,40,40,57,66,66,66,43,40,40,40,40,40,40,40,40,43,40,40,40,41,61,43,40,27,40,60,40,37,43,40,43,43,43,43,43,41,25,41,53,53,53,857,836,836,857,857,856,856,865,873,867,857,836,836,854,715,712,712,729,732,733,732,715,715,659,729,729,715,715,732,715,733,732,732,706,701,701,702,717,118,719,719,719,719,414,414,414,414,413,413,727,725,742,517,517,503,517,520,137,121,304,209,209,209,210,171,167,167,167,203,166,166
6435-4099-14-GVRE,165,81,81,81,81,81,81,81,87,81,81,81,81,91,81,81,81,81,81,81,81,102,81,81,81,81,40,81,40,43,40,40,40,40,40,40,40,39,39,39,40,40,57,66,66,66,43,40,40,40,40,40,40,40,40,43,40,40,40,40,61,43,40,27,40,60,40,37,43,40,43,43,43,43,43,40,25,41,52,52,52,857,836,836,857,857,856,856,865,867,870,857,836,836,854,715,712,712,729,732,732,732,715,715,658,729,729,715,715,732,715,733,732,732,706,701,701,702,717,117,718,718,718,718,413,413,413,413,412,412,726,724,742,516,516,502,516,519,136,121,304,209,209,209,210,170,166,166,166,202,165,165
