,1014-G002-150-F-TIPmmrsa,3216-E075-1-G1-TIPmmrsa,3337-E083-14-G-TIPmmrsa,3985-G015-30-R-TIPmmrsa,454-G006-30-N-TIPmmrsa,522-2011-0-NMRSA,1675-F027-1-O-TIPmmrsa,1907-2026-0-NMRSA,1952-3040-0-NMRSA,172-3006-0-NMRSA,7726-2071-14-HMRSA,2893-4047-0-NMRSA,1104-1026-0-HMRSA,974-1019-14-NMRSA,982-1024-0-HMRSA,1572-E041-1-G-TIPmmrsa,2897-4048-0-HMRSA,7635-3125-0-NMRSA,587-1018-0-HMRSA,2087-F041-14-U-TIPmmrsa,504-1008-0-NMRSA,1567-1035-0-NMRSA,1999-1039-0-HMRSA,5633-4094-0-NMRSA,3725-K018-1-N-TIPmmrsa,1837-E055-1-N-TIPmmrsa,1894-F033-1-G-TIPmmrsa,2084-F036-60-O-TIPmmrsa,3218-E076-1-N-TIPmmrsa,3258-F045-30-R-TIPmmrsa,3377-F049-30-N-TIPmmrsa,3404-F048-90-N-TIPmmrsa,3477-F053-1-N1-TIPmmrsa,3611-F059-14-N-TIPmmrsa,3658-F063-1-F-TIPmmrsa,5510-4088-14-RMRSA,5870-4054-180-NMRSA,3842-4067-0-HMRSA,731-F008-60-G-TIPmmrsa,733-G008-14-F-TIPmmrsa,1653-E043-14-N-TIPmmrsa,2010-4038-0-NMRSA,4681-4078-0-NMRSA,1507-2023-0-NMRSA,7122-4107-14-NMRSA,2689-2030-0-HMRSA,3528-L013-1-N-TIPmmrsa,2573-5010-0-NMRSA,6598-5037-14-HMRSA,4249-6029-30-HMRSA,96-3004-0-HMRSA,3938-K019-14-U-TIPmmrsa,3102-6017-14-NMRSA,7304-6059-0-HMRSA,3614-F061-1-O-TIPmmrsa,2095-2027-0-NMRSA,1891-E053-14-N-TIPmmrsa,6308-5036-0-HMRSA,4074-F070-60-U-TIPmmrsa,2457-1048-0-NMRSA,371-F007-14-F-TIPmmrsa,2064-K016-1-N-TIPmmrsa,3527-L014-1-N-TIPmmrsa,3440-D045-30-N-TIPmmrsa,61-L001-1-N-TIPmmrsa,32-K006-1-G-TIPmmrsa,3242-E079-1-N-TIPmmrsa,2239-3031-60-NMRSA,1252-6005-0-NMRSA,3614-5015-14-HMRSA,1373-4024-0-NMRSA,7969-3129-0-NMRSA,3796-L019-0-O-TIPmmrsa,4389-6035-0-HMRSA,4997-5030-0-NMRSA,988-2013-30-NMRSA,4880-3077-14-HMRSA,1534-E001-240-N-TIPmmrsa,3376-E087-1-N-TIPmmrsa,3797-C018-60-G-TIPmmrsa,1679-E042-30-O-TIPmmrsa,1319-E031-1-N-TIPmmrsa,1634-F025-1-U-TIPmmrsa,3490-E102-1-N-TIPmmrsa,3749-J029-1-W-TIPmmrsa,3750-K017-60-R-TIPmmrsa,3885-F067-1-G-TIPmmrsa,4478-3067-14-OMRSA,5797-4073-60-HMRSA,5726-3094-0-HMRSA,1436-D020-1-N1-TIPmmrsa,3624-L016-1-N-TIPmmrsa,369-D002-30-R-TIPmmrsa,526-1016-0-NMRSA,6745-6057-0-NMRSA,7473-4115-0-NMRSA,6125-4099-0-NMRSA,3577-H009-270-N-TIPmmrsa,4906-2046-0-HMRSA,6590-3105-0-NMRSA,839-4014-14-NMRSA,293-E002-DC-O-TIPmmrsa,3846-I013-120-N-TIPmmrsa,679-L004-DC-N-TIPmmrsa,1044-E028-1-N1-TIPmmrsa,717-E019-14-G-TIPmmrsa,895-E022-30-G1-TIPmmrsa,3033-E071-14-N1-TIPmmrsa,3530-E105-1-N-TIPmmrsa,1477-J007-1-N-TIPmmrsa,3018-F037-60-N-MRSA-TIP,5755-3089-30-NMRSA,34-A001-1-F-MRSA-TIP,803-A001-120-N-MRSA-TIP,3962-E117-1-W-TIPmmrsa,1974-4037-0-NMRSA,2175-4035-14-HMRSA,343-4007-0-NMRSA,453-G004-60-F-TIPmmrsa,6283-5035-0-NMRSA,3243-E080-1-N-TIPmmrsa,3134-A014-1-N-TIPmmrsa,3562-J023-1-U-TIPmmrsa,4003-F066-60-N-MRSA-TIP,6126-6050-0-NMRSA,173-6001-0-NMRSA,6199-1095-0-NMRSA,3964-2040-0-NMRSA,631-E011-30-N-TIPmmrsa,3623-j022-30-F-TIPmmrsa,4002-3062-0-NMRSA,675-H003-60-G1-TIPmmrsa,547-F009-30-N-TIPmmrsa,1041-E024-1-N-TIPmmrsa,4644-3064-30-HMRSA,1456-1032-0-NMRSA,147-K009-14-N-TIPmmrsa,355-K001-60-F-TIP-MRSA,110-A008-1-F-TIPmmrsa,54-A007-1-N-TIPmmrsa,9081-3152-14-NMRSA,7543-6041-120-NMRSA,1936-F012-330-F-TIPmmrsa,7359-6061-0-NMRSA,3720-J026-1-N-TIPmmrsa,667-C001-60-F-TIPmmrsa,6800-4104-0-HMRSA,520-2010-0-NMRSA,6505-4101-14-NMRSA,7899-2076-0-NMRSA,3641-B012-60-G-TIPmmrsa,2567-1050-0-NMRSA,3469-E096-14-F-TIPmmrsa,4055-6031-0-NMRSA,1998-5005-0-RMRSA,2018-J014-1-N-TIPmmrsa,511-J001-30-R-TIPmmrsa,719-J004-60-U-TIPmmrsa,369-3009-14-NMRSA,429-2005-30-NMRSA,4575-5027-0-RMRSA,3558-H015-1-N1-TIPmmrsa,3558-H019-1-N1-MRSA-TIP,639-3016-0-NMRSA,8066-2078-0-NMRSA,7449-4091-90-NMRSA,721-3019-0-NMRSA,8053-3135-0-HMRSA,3787-H016-90-N-TIPmmrsa,1967-B008-1-N-TIPmmrsa,1258-F015-1-N-TIPmmrsa,1397-F021-1-W-TIPmmrsa,1361-E034-1-N-TIPmmrsa,991-2016-0-NMRSA,1398-E037-1-G-TIPmmrsa,90-3003-0-NMRSA,3484-J011-360-U-TIPmmrsa,1931-5004-0-HMRSA,5407-2054-0-NMRSA,7769-4119-0-NMRSA,6280-3098-14-HMRSA,7841-3073-180-NMRSA,3907-H020-1-N-TIPmmrsa,1645-4028-14-OMRSA,3933-A018-14-W-TIPmmrsa,451-I005-1-R-TIPmmrsa,1966-B007-30-U-TIPmmrsa,3850-B013-90-R-TIPmmrsa,4062-B015-60-G-TIPmmrsa,324-H001-30-U-TIPmmrsa,3449-E093-14-N-TIPmmrsa,3019-F039-30-O-TIPmmrsa,3468-E082-90-F-TIPmmrsa,1476-J005-150-U-TIPmmrsa,1799-J006-210-N-TIPmmrsa,2568-2029-14-HMRSA,3498-6022-0-OMRSA,5684-6047-0-HMRSA,1685-4031-0-NMRSA,1745-6010-0-NMRSA,2322-6014-0-NMRSA,3414-2038-0-NMRSA,3865-3058-14-NMRSA,7541-5041-0-NMRSA,722-3020-0-NMRSA,591-6002-30-OMRSA,1480-G005-240-F-TIPmmrsa,3709-4065-0-NMRSA,3045-F043-1-N-TIPmmrsa,3183-D040-1-N-TIPmmrsa,3390-D041-90-O-TIPmmrsa,515-E012-14-F-TIPmmrsa,1396-B005-1-U-TIPmmrsa,1663-B002-300-N1-MRSA-TIP,273-4005-0-NMRSA,1734-E047-14-N-TIPmmrsa,3011-2034-0-HMRSA,1170-K007-210-F-TIPmmrsa,206-K008-30-U-TIPmmrsa,62-K010-1-N-TIPmmrsa,11-K003-1-N-TIPmmrsa,1857-I006-120-N-TIPmmrsa,1332-C007-90-R-TIPmmrsa,1454-B006-14-U-TIPmmrsa,3431-F034-240-N-TIPmmrsa,4956-2048-0-NMRSA,1856-A011-30-N-TIPmmrsa,5106-4084-0-HMRSA,6116-3096-14-NMRSA,6124-3100-0-NMRSA,1641-I008-1-R-TIPmmrsa,1318-D015-14-N2-TIPmmrsa,1321-G009-1-N-TIPmmrsa,1538-G010-14-F-TIPmmrsa,643-3018-0-SMRSA,3508-F055-14-N1-TIPmmrsa,2497-3042-0-NMRSA,3050-J015-1-O-TIPmmrsa,888-J003-90-N-TIPmmrsa,368-D001-30-N-TIPmmrsa,897-D004-14-N1-TIPmmrsa,5312-4090-0-NMRSA,3492-E103-1-N-TIPmmrsa,919-A010-14-N-TIPmmrsa,370-F005-14-U-TIPmmrsa,5263-3090-0-NMRSA,3504-E104-1-F1-TIPmmrsa,3537-C015-1-N-TIPmmrsa,3830-C019-1-N-TIPmmrsa,1095-E025-1-N-TIPmmrsa,1681-D027-14-N-TIPmmrsa,678-L003-30-U-TIPmmrsa,3496-E098-14-N-TIPmmrsa,3428-F052-1-N-TIPmmrsa,1271-I001-180-N-TIPmmrsa,1441-I007-14-N-TIPmmrsa,3963-I014-1-N-TIPmmrsa,6422-3102-0-HMRSA,1941-1038-0-NMRSA,500-E014-1-F-TIPmmrsa,4510-1076-0-NMRSA,3679-J024-1-G-TIPmmrsa,3220-L012-14-N1-TIPmmrsa,3507-C012-30-N-TIPmmrsa,1479-J009-1-O-TIPmmrsa,2960-3047-0-NMRSA,425-4004-14-NMRSA
3449-E093-14-N-TIPmmrsa,17,17,17,17,16,19,16,16,16,21,17,16,17,17,17,17,17,17,17,18,17,19,19,19,19,18,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,16,17,16,17,17,16,16,16,16,16,17,16,17,16,17,16,17,19,16,16,16,16,16,16,17,16,18,16,17,16,18,16,16,16,17,18,16,16,16,16,16,16,16,16,17,16,17,17,17,17,18,18,16,19,16,20,16,16,16,16,17,18,18,17,17,17,17,17,16,16,16,17,17,16,17,17,18,17,17,16,16,16,18,17,18,18,19,20,19,21,21,17,4650,4651,4651,4649,4649,4648,4647,4648,4650,4647,4648,4647,4644,4648,4648,4648,4649,4642,4648,4643,4649,4645,4648,4648,4647,4647,4647,4647,4647,4648,4651,4650,4650,4650,4650,4649,4647,4645,4646,4647,4648,4645,4648,4646,4635,4634,4635,4629,4632,4636,4650,4652,4652,43137,43131,43120,42719,43500,43199,43055,42,42,39,41,41,36,35,35,37,35,34,37,34,23,17,16,16,18,16,17,17,18,6,9,8,7,8,8,7,7,9,8,8,8,7,8,8,8,7,6,6,7,6,7,6,6,6,6,6,6,7,6,6,7,7,7,10,7,6,6,8,6,11,11,12,9,9,7,5,6,6,1,3,1
3019-F039-30-O-TIPmmrsa,26,26,26,26,25,28,25,25,25,30,26,25,26,26,26,26,26,26,26,27,26,28,28,28,28,27,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,25,26,25,26,26,25,25,25,25,25,26,25,27,25,26,25,26,28,25,25,25,25,25,25,26,25,27,25,26,25,27,25,25,25,26,18,16,16,16,16,24,23,23,23,24,16,24,24,17,17,18,18,16,19,16,20,16,16,16,16,17,18,18,17,17,17,17,17,17,17,17,18,18,17,17,17,18,17,17,16,16,16,18,17,25,25,43,29,19,21,21,28,4661,4662,4662,4663,4660,4659,4658,4659,4661,4658,4659,4657,4645,4659,4659,4659,4659,4653,4659,4654,4660,4656,4659,4659,4658,4659,4655,4658,4645,4646,4662,4661,4648,4661,4661,4660,4669,4651,4653,4652,4653,4650,4653,4651,4651,4650,4651,4641,4643,4643,4651,4652,4652,43133,43136,43123,42727,43199,43616,43067,42,42,39,41,41,37,36,36,38,36,35,38,35,22,17,40,40,18,16,17,17,18,7,9,7,7,7,7,6,6,8,14,14,8,7,8,15,15,7,6,6,7,6,7,6,6,6,6,6,6,31,13,6,7,7,7,10,7,6,6,8,6,11,11,12,10,9,9,5,6,6,1,3,1
3468-E082-90-F-TIPmmrsa,17,17,17,17,16,19,16,16,16,21,17,16,17,17,17,17,17,17,17,18,17,19,19,19,19,18,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,16,17,16,17,17,16,16,16,16,16,17,16,17,16,17,16,17,19,16,16,16,16,16,16,17,16,18,16,17,16,18,16,16,16,17,18,16,16,16,16,16,16,16,16,17,16,17,17,17,17,18,18,16,19,16,20,16,16,16,16,17,18,18,17,17,17,17,17,16,16,16,17,17,16,17,17,18,17,17,16,16,16,19,17,18,18,19,20,19,21,21,17,4669,4670,4670,4668,4668,4667,4666,4667,4669,4666,4667,4666,4663,4667,4667,4666,4667,4661,4667,4663,4668,4664,4667,4667,4666,4667,4666,4666,4666,4667,4670,4669,4669,4669,4669,4668,4666,4664,4665,4666,4667,4664,4667,4665,4654,4653,4654,4648,4651,4655,4669,4648,4671,43045,43035,43026,42627,43055,43067,43526,43,43,39,41,41,36,35,35,37,35,34,37,34,22,17,16,16,18,16,17,17,18,6,9,7,7,7,7,6,6,8,7,7,8,7,8,8,8,7,6,6,7,6,7,6,6,6,6,6,6,7,7,7,7,7,7,10,7,6,6,8,6,11,11,12,9,9,8,5,6,6,1,2,1
1476-J005-150-U-TIPmmrsa,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,42,42,42,42,42,42,42,42,42,41,41,41,41,41,41,41,43,41,43,42,42,41,42,42,42,41,41,41,41,41,42,42,42,42,42,41,43,42,41,42,42,42,42,42,41,41,42,41,41,41,41,41,42,42,42,42,40,42,42,43,307,306,146,144,143,34,34,34,34,33,34,34,34,19,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,7,7,7,7,6,6,8,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,1,1,1
1799-J006-210-N-TIPmmrsa,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,42,42,42,42,42,42,42,42,42,41,41,41,41,41,41,41,43,41,43,42,42,41,42,42,42,41,41,41,41,41,42,42,42,42,42,41,43,42,41,42,42,42,42,42,41,41,42,41,41,41,41,41,42,42,42,42,40,42,42,43,306,307,146,144,143,34,34,34,34,33,34,34,34,19,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,7,7,7,7,6,6,8,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,1,1,1
2568-2029-14-HMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,51,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,76,76,76,76,76,76,76,76,76,75,75,75,75,75,76,75,75,75,77,76,76,75,76,76,76,75,75,75,75,75,81,81,76,76,76,73,42,42,41,42,42,42,42,42,79,79,79,79,79,79,53,50,41,40,40,40,38,39,39,39,146,146,341,183,188,66,66,66,66,65,66,66,66,18,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,7,7,7,6,6,11,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,1,1,1
3498-6022-0-OMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,18,17,17,17,17,17,17,17,78,78,78,78,78,78,78,78,78,72,77,77,77,77,77,77,77,77,79,78,78,77,78,78,78,77,77,77,77,77,78,78,78,73,78,108,41,41,40,41,41,41,41,41,90,90,90,90,90,90,52,53,40,42,42,42,40,41,41,41,144,144,183,342,266,100,100,100,100,100,100,100,100,18,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,7,7,7,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1
5684-6047-0-HMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,78,78,78,78,78,78,78,78,78,73,78,78,78,78,78,78,78,78,79,78,78,78,78,78,78,78,78,78,78,78,79,78,78,73,78,109,41,43,42,43,43,43,43,43,91,91,91,91,91,91,52,52,41,42,42,42,41,41,41,41,143,143,188,266,357,100,100,100,100,100,100,100,100,17,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,7,7,7,7,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,10,5,5,5,5,5,5,1,1,1
1685-4031-0-NMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,70,70,70,70,70,70,70,70,70,64,69,69,69,69,69,69,69,69,70,70,71,69,70,70,70,69,69,69,69,69,70,70,70,65,70,100,33,33,33,32,32,32,32,32,88,88,88,88,88,88,52,52,32,37,37,37,36,36,37,36,34,34,66,100,100,326,262,263,263,261,263,262,256,18,17,17,17,17,17,17,17,17,6,7,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,1,1,1
1745-6010-0-NMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,70,70,70,70,70,70,70,70,70,64,69,69,69,69,69,69,69,69,70,70,71,69,70,70,70,69,69,69,69,69,70,70,70,65,70,100,33,33,33,32,32,32,32,32,88,88,88,88,88,88,52,52,32,36,36,36,35,35,36,35,34,34,66,100,100,262,311,263,263,261,263,262,256,18,17,17,17,17,17,17,17,17,6,7,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,1,1,1
2322-6014-0-NMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,70,70,70,70,70,70,70,70,70,64,69,69,69,69,69,69,69,69,70,70,71,69,70,70,70,69,69,69,69,69,70,70,70,65,70,100,33,33,33,32,32,32,32,32,88,88,88,88,88,88,52,52,32,36,36,36,35,35,36,35,34,34,66,100,100,263,263,329,275,266,268,263,257,18,17,17,17,17,17,17,17,17,6,7,6,6,6,6,6,6,6,6,7,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,2,2,2
3414-2038-0-NMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,71,71,71,71,71,71,71,71,71,65,70,70,70,70,70,70,70,70,71,71,72,70,72,72,72,70,70,70,70,70,72,71,71,66,71,101,34,34,34,33,33,33,33,33,89,89,89,89,89,90,53,53,33,38,38,38,37,37,38,37,34,34,66,100,100,263,263,275,334,266,268,263,257,18,17,17,17,17,17,17,17,17,6,8,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,1,1,1
3865-3058-14-NMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,17,17,17,17,17,17,17,18,18,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,71,71,71,71,71,71,71,71,71,65,70,70,70,70,70,70,70,70,71,71,72,70,71,71,71,70,70,70,70,70,71,71,71,66,71,101,34,34,34,33,33,33,33,33,89,89,89,89,89,89,53,53,33,36,36,36,35,35,36,35,33,33,65,100,100,261,261,266,266,331,279,261,255,18,17,17,17,17,17,17,17,17,6,7,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,5,6,6,6,5,5,5,1,1,1
7541-5041-0-NMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,70,70,70,70,70,70,70,70,70,64,69,69,69,69,69,69,69,69,70,70,71,69,70,70,70,69,69,69,69,69,70,70,70,65,70,100,33,33,33,32,32,32,32,32,88,88,88,88,88,88,52,52,32,35,35,35,34,34,35,34,34,34,66,100,100,263,263,268,268,279,330,263,257,18,17,17,17,17,17,17,17,17,6,7,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,1,1,1
722-3020-0-NMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,71,71,71,71,71,71,71,71,71,65,70,70,70,70,70,70,70,70,71,71,72,70,71,71,71,70,70,70,70,70,71,71,71,66,71,101,34,34,34,33,33,33,33,33,89,89,89,89,89,89,53,53,33,38,38,38,37,37,38,37,34,34,66,100,100,262,262,263,263,261,263,339,257,18,17,17,17,17,17,17,17,17,6,7,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,5,5,5,5,5,5,5,1,1,1
591-6002-30-OMRSA,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,70,70,70,70,70,70,70,70,70,64,69,69,69,69,69,69,69,69,70,70,71,69,70,70,70,69,69,69,69,69,70,70,70,65,71,100,33,33,33,32,32,32,32,32,88,88,88,89,89,88,52,52,32,35,35,35,34,34,35,34,34,34,66,100,100,256,256,257,257,255,257,257,324,18,17,17,17,17,17,17,17,17,6,7,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,1,1,1
1480-G005-240-F-TIPmmrsa,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,20,19,20,20,20,19,20,20,20,19,19,19,19,19,20,20,20,20,20,19,21,19,19,19,19,19,19,19,18,18,18,18,18,18,20,21,21,23,23,23,20,23,22,22,19,19,18,18,17,18,18,18,18,18,18,18,18,213,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,6,6,6,7,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1
