,3399-4058-0-RVRE,1016-2017-0-RVRE,5948-6048-14-RVRE,793-A001-120-G-TIPmvre,1090-E022-60-R-TIPmvre,738-E023-1-R-TIPmvre,1047-4017-14-GVRE,1896-4034-0-HVRE,5855-2060-0-RVRE,635-C003-1-G-TIPmvre,1352-E036-1-G-TIPmvre,3362-E077-30-R-TIPmvre,546-I005-14-R-TIPmvre,5902-1089-0-RVRE,3363-A015-14-R-TIPmvre,7151-3115-0-RVRE,6430-1097-0-RVRE,1537-1034-0-RVRE,824-4018-0-RVRE,1341-E033-1-R-TIPmvre,4133-3066-0-RVRE,5489-2056-0-HVRE,7258-3113-14-RVRE,629-2013-0-RVRE,4030-H021-30-R-TIPmvre,539-1018-0-RVRE,1028-E026-1-R-TIPmvre,4794-5029-0-RVRE,7413-3121-0-RVRE,1053-6004-0-R1VRE,6242-5037-0-RVRE,949-3025-0-RVRE,1096-1026-0-RVRE,1278-1019-30-RVRE,1644-3031-14-RVRE,702-3020-0-RVRE,5080-2051-0-HVRE,1543-4028-0-GVRE,1638-6008-0-RVRE,236-4004-0-RVRE,1137-4020-14-RVRE,219-2005-0-RVRE,711-4015-0-RVRE,4313-6035-0-GVRE,4462-6037-0-RVRE,6077-4098-0-GVRE,1455-4025-0-RVRE,2963-2031-14-RVRE,4922-2049-0-RVRE,5363-2050-14-RVRE,80-2003-0-RVRE,1463-1033-0-HVRE,2471-4044-0-GVRE,2492-6012-14-GVRE,8512-3145-0-RVRE,8088-3137-0-RVRE,8513-3147-0-RVRE,898-4011-30-GVRE,609-6002-30-RVRE,4362-6036-0-RVRE,4693-4077-0-HVRE,4007-5020-0-RVRE,4031-J032-1-G-TIPmvre,2026-4040-0-RVRE,3744-F061-90-G-TIPmvre,7600-3125-0-GVRE,7891-2076-0-OVRE,5232-4088-0-RVRE,217-2001-30-HVRE,5856-4095-0-GVRE,851-5002-0-RVRE,409-1015-0-RVRE,3884-J030-1-G-TIPmvre,3070-L011-1-G-TIPmvre,3686-C018-1-R-TIPmvre,6697-4104-0-GVRE,697-3019-0-RVRE,5827-6047-14-RVRE,4639-1079-0-RVRE,4832-1081-0-GVRE,5541-1082-30-RVRE,1420-2021-0-RVRE,6304-2065-0-RVRE,6651-2067-0-RVRE,1488-4026-0-HVRE,1929-4036-0-GVRE,6950-4109-0-RVRE,2308-2029-0-RVRE,4948-4081-0-RVRE,5954-3098-0-R1VRE,6435-4099-14-GVRE,7053-4107-14-RVRE,4384-3073-0-RVRE,5348-3091-0-RVRE,9019-3156-0-RVRE,1676-4031-0-GVRE,2386-6013-0-R1VRE,3994-6029-0-GVRE,4593-3077-0-RVRE,7583-5041-0-HVRE,621-2007-14-RVRE,5284-6044-0-RVRE,483-2008-0-RVRE,5533-3092-0-HVRE,8303-3140-0-H1VRE,5214-4087-0-HVRE,5924-3095-14-RVRE,4280-2041-14-HVRE,615-3018-0-HVRE,3233-1045-60-H1VRE,905-4021-0-RVRE,5006-5030-0-RVRE,5925-3097-0-HVRE,6648-4103-0-HVRE,4703-4078-0-R1VRE,4902-4076-14-RVRE,729-4016-0-HVRE,6129-1092-0-HVRE,8052-3132-0-HVRE,4784-3082-0-RVRE,1334-2020-0-R1VRE,2886-5012-0-RVRE,6748-6057-0-HVRE,2243-3041-14-RVRE,1889-3036-0-OVRE,4145-6030-14-RVRE,3320-D044-1-R-TIPmvre,4009-E118-14-R-TIPmvre,5261-4089-0-RVRE,5285-6045-0-RVRE,3226-4049-14-RVRE,344-1009-0-HVRE,899-D004-14-G-TIPmvre,3082-3051-0-RVRE,5088-6043-0-HVRE,6988-1099-0-RVRE,3717-G013-14-O-TIPmvre,4143-2042-0-RVRE,3673-4064-0-HVRE,4999-3085-0-HVRE,3743-D050-1-G-TIPmvre,1781-3033-30-RVRE,3890-6028-0-RVRE,3667-E109-14-R-TIPmvre,3672-K017-1-G-TIPmvre,442-1011-14-RVRE,4544-5027-0-RVRE,4786-5025-14-HVRE,8232-2079-0-HVRE,1321-3028-0-RVRE,6429-1096-0-RVRE,6652-3103-14-RVRE
609-6002-30-RVRE,72,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1440,1426,1441,1441,1441,1441,1441,1441,1441,1441,1441,1440,1438,1440,1443,1443,1443,1414,1414,1414,1442,1442,1441,1442,1442,1447,1447,1447,1446,1447,1445,1447,1458,1447,1441,1441,1441,1431,1440,1431,1441,1432,1441,1441,1441,1441,1441,1441,1441,1440,1426,1435,1433,1434,1434,33,33,33,33,33,33,33,33,33,33,33,33,33,31,12,12,12,12,12,12,12,12,12,29,12,12,12,12,12,12,12,12,12,12,13,13,484,12,1400,32,32,32,32,14,14,14,14,14,14,32,25,32,316,316,305,315,312,1413,147,44,86,86,86,90,71,71,71,71,68,72,72
4362-6036-0-RVRE,74,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,18,18,1440,1427,1441,1442,1441,1441,1442,1442,1441,1441,1441,1440,1438,1440,1443,1443,1443,1414,1414,1414,1442,1442,1441,1442,1442,1447,1447,1447,1446,1447,1445,1447,1447,1462,1441,1441,1441,1431,1440,1431,1441,1432,1441,1441,1441,1441,1441,1441,1441,1441,1427,1435,1434,1435,1435,33,33,33,33,33,33,33,33,34,33,33,33,33,31,12,12,12,12,12,13,12,12,12,30,12,12,12,12,12,12,12,12,12,12,13,13,484,12,1401,33,33,33,33,15,15,15,15,15,15,33,26,32,317,317,307,316,313,1414,148,44,86,86,86,90,72,72,72,72,69,73,73
4693-4077-0-HVRE,72,18,18,18,18,18,18,18,18,19,18,18,18,23,18,18,18,18,18,18,18,36,18,18,18,18,1440,1444,1441,1444,1441,1441,1441,1441,1441,1441,1441,1440,1438,1440,1441,1441,1459,1412,1412,1412,1443,1440,1439,1440,1440,1441,1441,1441,1440,1444,1442,1441,1441,1441,1484,1444,1441,1431,1440,1431,1441,1432,1444,1441,1444,1444,1444,1444,1445,1440,1426,1438,1448,1449,1449,52,34,34,52,52,52,52,55,55,55,52,34,34,50,15,12,12,30,33,33,33,15,15,32,30,30,16,15,33,15,33,33,33,12,13,13,487,27,1400,32,32,32,32,14,14,14,14,14,14,32,25,32,316,316,305,315,312,1416,154,59,86,86,86,90,76,71,71,71,68,72,72
4007-5020-0-RVRE,76,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1440,1430,1441,1444,1441,1441,1441,1441,1441,1441,1441,1440,1438,1440,1441,1441,1441,1412,1412,1412,1443,1440,1439,1440,1440,1441,1441,1441,1440,1444,1442,1441,1441,1441,1444,1465,1441,1435,1440,1432,1441,1432,1444,1441,1444,1444,1444,1444,1444,1440,1430,1438,1433,1434,1434,33,33,33,33,33,33,33,36,36,36,33,33,33,31,19,16,16,16,19,19,19,19,19,36,16,16,19,19,19,19,19,19,19,16,18,17,491,19,1400,32,32,32,32,18,18,18,19,18,19,32,25,32,316,316,309,315,312,1416,154,48,90,90,90,94,75,75,75,75,72,76,76
4031-J032-1-G-TIPmvre,87,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1440,1426,1441,1441,1456,1456,1441,1441,1441,1441,1441,1455,1453,1455,1441,1441,1441,1412,1412,1412,1440,1440,1454,1455,1440,1441,1441,1446,1455,1441,1439,1441,1441,1441,1441,1441,1465,1446,1440,1446,1456,1432,1441,1456,1441,1441,1441,1441,1441,1440,1441,1435,1448,1449,1449,33,33,33,33,33,33,33,33,33,33,33,33,33,46,12,27,27,27,12,12,12,12,12,29,27,27,12,12,12,12,12,12,12,27,28,13,484,12,1400,47,47,47,47,14,14,14,14,14,14,32,40,32,331,331,320,330,327,1413,147,59,101,101,101,105,86,86,86,86,83,87,87
2026-4040-0-RVRE,285,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1430,1620,1431,1431,1446,1446,1431,1431,1431,1431,1431,1445,1443,1445,1431,1431,1431,1402,1402,1402,1431,1431,1445,1446,1431,1431,1431,1436,1445,1431,1429,1431,1431,1431,1431,1435,1446,1687,1442,1446,1458,1430,1431,1446,1431,1431,1431,1431,1433,1430,1638,1425,1438,1439,1439,24,24,24,24,24,24,24,24,24,24,24,24,24,37,209,224,224,224,209,209,209,209,209,226,224,224,209,209,209,209,209,209,209,224,227,212,681,210,1390,38,38,38,38,212,212,212,212,212,212,23,31,24,322,322,518,321,318,1403,295,258,299,299,299,303,284,284,284,284,281,285,285
3744-F061-90-G-TIPmvre,74,18,18,18,18,18,18,18,24,18,18,20,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1439,1425,1440,1440,1440,1440,1440,1440,1440,1440,1440,1439,1437,1439,1440,1442,1440,1414,1414,1414,1439,1439,1438,1439,1439,1440,1440,1440,1441,1440,1438,1440,1440,1440,1440,1440,1440,1442,1471,1441,1455,1437,1440,1440,1440,1440,1440,1440,1440,1443,1425,1434,1432,1433,1433,37,37,37,37,37,37,37,33,33,33,37,37,37,35,12,12,12,12,12,12,12,12,12,31,12,12,12,12,12,12,12,12,12,12,13,15,484,12,1399,32,32,32,32,20,20,20,20,20,20,36,29,36,320,320,309,319,316,1412,148,46,88,88,88,92,73,73,73,73,70,74,74
7600-3125-0-GVRE,84,30,30,30,30,30,30,30,30,30,30,30,30,31,30,30,30,30,30,30,30,31,30,30,30,30,1430,1856,1431,1431,1446,1446,1431,1431,1431,1431,1431,1445,1443,1445,1431,1431,1431,1402,1402,1402,1430,1430,1444,1445,1430,1431,1431,1436,1445,1431,1429,1431,1431,1431,1431,1432,1446,1446,1441,1964,1466,1427,1431,1446,1431,1431,1431,1431,1431,1430,1431,1425,1438,1439,1439,468,468,468,468,468,468,468,468,468,468,468,468,468,481,447,462,463,462,447,447,447,447,447,464,462,462,447,447,447,447,447,447,447,462,476,460,919,447,1835,470,470,470,470,437,437,437,438,437,438,455,463,493,754,754,743,753,750,1836,497,87,100,100,100,98,83,83,83,83,519,84,84
7891-2076-0-OVRE,87,33,33,33,33,33,33,33,33,33,33,33,33,34,33,33,33,33,33,33,33,34,33,33,33,33,1440,1426,1441,1441,1456,1456,1441,1441,1441,1441,1441,1455,1453,1455,1441,1441,1441,1412,1412,1412,1440,1440,1454,1455,1440,1441,1441,1446,1455,1441,1439,1441,1441,1441,1441,1441,1456,1458,1455,1466,1495,1438,1441,1456,1441,1441,1441,1441,1441,1440,1441,1435,1448,1449,1449,33,33,33,33,33,33,33,33,33,33,33,33,33,46,12,27,27,27,12,12,12,12,12,29,27,27,12,12,12,12,12,12,12,27,28,13,484,12,1400,47,47,47,47,14,14,14,14,14,14,32,40,32,331,331,320,330,327,1413,147,59,101,101,101,105,86,86,86,86,83,87,87
5232-4088-0-RVRE,271,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1431,1417,1432,1432,1432,1432,1432,1432,1432,1432,1432,1431,1429,1431,1434,1434,1434,1403,1403,1403,1431,1431,1430,1431,1431,1432,1432,1432,1431,1432,1582,1432,1432,1432,1432,1432,1432,1430,1437,1427,1438,1662,1432,1432,1432,1432,1432,1432,1432,1431,1421,1428,1426,1427,1427,25,25,25,25,25,25,25,25,25,25,25,25,25,172,204,204,204,204,204,204,204,204,204,221,204,204,204,204,204,204,204,204,204,204,205,205,676,204,1590,25,25,25,25,39,39,39,39,39,39,25,205,25,510,510,501,509,506,1406,343,240,282,282,282,286,268,268,268,268,265,269,269
217-2001-30-HVRE,72,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1440,1426,1441,1444,1441,1441,1441,1441,1441,1441,1441,1440,1438,1440,1441,1441,1441,1412,1412,1412,1443,1440,1439,1440,1440,1441,1441,1441,1440,1444,1442,1441,1441,1441,1444,1444,1441,1431,1440,1431,1441,1432,1456,1450,1453,1452,1450,1447,1447,1441,1426,1438,1433,1434,1434,33,33,33,33,33,33,33,36,36,36,33,33,33,31,15,12,12,12,15,15,15,15,15,32,12,12,15,15,15,15,15,15,15,12,13,13,487,15,1400,32,32,32,32,14,14,14,14,14,14,32,25,32,316,316,305,315,312,1416,150,44,86,86,86,90,71,71,71,71,68,72,72
5856-4095-0-GVRE,87,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1440,1426,1441,1441,1456,1456,1441,1441,1441,1441,1441,1455,1453,1455,1441,1441,1441,1412,1412,1412,1440,1440,1454,1455,1440,1441,1441,1446,1455,1441,1439,1441,1441,1441,1441,1441,1456,1446,1440,1446,1456,1432,1450,1470,1452,1449,1447,1444,1444,1441,1441,1435,1448,1449,1449,33,33,33,33,33,33,33,33,33,33,33,33,33,46,12,27,27,27,12,12,12,12,12,29,27,27,12,12,12,12,12,12,12,27,28,13,484,12,1400,47,47,47,47,14,14,14,14,14,14,32,40,32,331,331,320,330,327,1413,147,59,101,101,101,105,86,86,86,86,83,87,87
851-5002-0-RVRE,72,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1440,1426,1441,1444,1441,1441,1441,1441,1441,1441,1441,1440,1438,1440,1441,1441,1441,1412,1412,1412,1443,1440,1439,1440,1440,1441,1441,1441,1440,1444,1442,1441,1441,1441,1444,1444,1441,1431,1440,1431,1441,1432,1453,1452,1456,1452,1450,1447,1447,1441,1426,1438,1433,1434,1434,33,33,33,33,33,33,33,36,36,36,33,33,33,31,15,12,12,12,15,15,15,15,15,32,12,12,15,15,15,15,15,15,15,12,13,13,487,15,1400,32,32,32,32,14,14,14,14,14,14,32,25,32,316,316,305,315,312,1416,150,44,86,86,86,90,71,71,71,71,68,72,72
409-1015-0-RVRE,72,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1440,1426,1441,1444,1441,1441,1441,1441,1441,1441,1441,1440,1438,1440,1441,1441,1441,1412,1412,1412,1443,1440,1439,1440,1440,1441,1441,1441,1440,1444,1442,1441,1441,1441,1444,1444,1441,1431,1440,1431,1441,1432,1452,1449,1452,1453,1450,1447,1447,1441,1426,1438,1433,1434,1434,33,33,33,33,33,33,33,36,36,36,33,33,33,31,15,12,12,12,15,15,15,15,15,32,12,12,15,15,15,15,15,15,15,12,13,13,487,15,1400,32,32,32,32,14,14,14,14,14,14,32,25,32,316,316,305,315,312,1416,150,44,86,86,86,90,71,71,71,71,68,72,72
3884-J030-1-G-TIPmvre,72,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1440,1426,1441,1444,1441,1441,1441,1441,1441,1441,1441,1440,1438,1440,1441,1441,1441,1412,1412,1412,1443,1440,1439,1440,1440,1441,1441,1441,1440,1444,1442,1441,1441,1441,1444,1444,1441,1431,1440,1431,1441,1432,1450,1447,1450,1450,1459,1447,1447,1441,1426,1438,1433,1434,1434,33,33,33,33,33,33,33,36,36,36,33,33,33,31,15,12,12,12,15,15,15,15,15,32,12,12,15,15,15,15,15,15,15,12,13,13,487,15,1400,32,32,32,32,14,14,14,14,14,14,32,25,32,316,316,305,315,312,1416,150,44,86,86,86,90,71,71,71,71,68,72,72
3070-L011-1-G-TIPmvre,72,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1440,1426,1441,1444,1441,1441,1441,1441,1441,1441,1441,1440,1438,1440,1441,1441,1441,1412,1412,1412,1443,1440,1439,1440,1440,1441,1441,1441,1440,1444,1442,1441,1441,1441,1444,1444,1441,1431,1440,1431,1441,1432,1447,1444,1447,1447,1447,1450,1447,1441,1426,1438,1433,1434,1434,33,33,33,33,33,33,33,36,36,36,33,33,33,31,15,12,12,12,15,15,15,15,15,32,12,12,15,15,15,15,15,15,15,12,13,13,487,15,1400,32,32,32,32,14,14,14,14,14,14,32,25,32,316,316,305,315,312,1416,150,44,86,86,86,90,71,71,71,71,68,72,72
3686-C018-1-R-TIPmvre,74,20,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1440,1428,1441,1444,1441,1441,1441,1441,1441,1441,1441,1440,1438,1440,1441,1441,1441,1412,1412,1412,1443,1440,1439,1440,1440,1441,1441,1441,1440,1444,1442,1441,1441,1441,1445,1444,1441,1433,1440,1431,1441,1432,1447,1444,1447,1447,1447,1447,1459,1442,1428,1438,1433,1434,1434,33,33,33,33,33,33,33,36,36,36,33,33,33,31,17,14,14,14,17,17,17,17,17,34,14,14,18,17,17,17,17,17,17,14,15,15,489,17,1400,32,32,32,32,16,16,16,16,16,16,32,25,32,316,316,307,315,312,1416,152,46,88,88,88,92,74,73,73,73,70,74,74
6697-4104-0-GVRE,73,18,18,18,18,18,18,18,22,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,18,18,1439,1425,1440,1441,1440,1440,1441,1441,1440,1440,1440,1439,1437,1439,1440,1440,1440,1411,1411,1411,1439,1439,1438,1439,1439,1440,1440,1440,1439,1440,1438,1440,1440,1441,1440,1440,1440,1430,1443,1430,1440,1431,1441,1441,1441,1441,1441,1441,1442,1453,1425,1434,1433,1434,1434,37,37,37,37,37,37,37,33,34,33,37,37,37,35,12,12,12,12,12,13,12,12,12,30,12,12,12,12,12,12,12,12,12,12,13,13,484,12,1400,33,33,33,33,19,19,19,19,19,19,37,30,36,321,321,310,320,317,1413,147,44,86,86,86,90,72,72,72,72,69,73,73
697-3019-0-RVRE,293,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1425,1616,1426,1426,1441,1441,1426,1426,1426,1426,1426,1440,1438,1440,1426,1426,1426,1397,1397,1397,1426,1426,1440,1441,1426,1426,1426,1431,1440,1426,1425,1426,1426,1427,1426,1430,1441,1638,1425,1431,1441,1421,1426,1441,1426,1426,1426,1426,1428,1425,1671,1425,1438,1439,1439,22,22,22,22,22,22,22,22,22,22,22,22,22,36,216,231,231,231,216,216,216,216,216,233,231,231,216,216,216,216,216,216,216,231,233,218,689,217,1388,37,37,37,37,219,219,219,219,219,219,22,30,22,321,321,526,320,317,1403,298,264,306,306,306,310,291,291,291,291,288,292,292
5827-6047-14-RVRE,72,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1434,1420,1435,1438,1435,1435,1435,1435,1435,1435,1435,1434,1432,1434,1435,1435,1435,1406,1406,1406,1437,1434,1433,1434,1434,1435,1435,1435,1434,1438,1437,1435,1435,1435,1438,1438,1435,1425,1434,1425,1435,1428,1438,1435,1438,1438,1438,1438,1438,1434,1425,1477,1433,1434,1434,31,31,31,31,31,31,31,34,34,34,31,31,31,30,15,12,12,12,15,15,15,15,15,32,12,12,15,15,15,15,15,15,15,12,13,13,487,15,1397,32,32,32,32,14,14,14,14,14,14,32,25,32,316,316,305,315,312,1416,150,44,86,86,86,90,71,71,71,71,68,72,72
4639-1079-0-RVRE,89,35,34,34,34,34,34,34,34,34,34,34,34,36,34,34,34,34,34,34,34,49,34,35,34,34,1432,1433,1433,1434,1448,1448,1434,1434,1433,1433,1433,1447,1445,1447,1433,1433,1448,1404,1404,1404,1432,1432,1446,1447,1432,1433,1433,1438,1447,1433,1432,1433,1433,1434,1448,1433,1448,1438,1432,1438,1448,1426,1433,1448,1433,1433,1433,1433,1433,1433,1438,1433,1498,1498,1498,47,32,32,47,47,47,47,47,48,47,47,32,32,61,12,27,27,42,27,28,27,12,12,30,42,42,12,12,27,12,28,27,27,27,28,13,483,24,1397,47,47,47,47,17,17,17,17,17,17,33,41,32,331,331,320,330,329,1412,148,75,102,102,102,106,92,88,88,88,85,89,89
4832-1081-0-GVRE,89,35,34,34,34,34,34,34,34,34,34,34,34,36,34,34,34,34,34,34,34,49,34,35,34,34,1433,1434,1434,1435,1449,1449,1435,1435,1434,1434,1434,1448,1446,1448,1434,1434,1449,1405,1405,1405,1433,1433,1447,1448,1433,1434,1434,1439,1448,1434,1433,1434,1434,1435,1449,1434,1449,1439,1433,1439,1449,1427,1434,1449,1434,1434,1434,1434,1434,1434,1439,1434,1498,1499,1499,47,32,32,47,47,47,47,47,48,47,47,32,32,61,12,27,27,42,27,28,27,12,12,30,42,42,12,12,27,12,28,27,27,27,28,13,483,24,1398,47,47,47,47,17,17,17,17,17,17,33,41,32,331,331,320,330,329,1413,148,75,102,102,102,106,92,88,88,88,85,89,89
5541-1082-30-RVRE,89,35,34,34,34,34,34,34,34,34,34,34,34,36,34,34,34,34,34,34,34,49,34,35,34,34,1433,1434,1434,1435,1449,1449,1435,1435,1434,1434,1434,1448,1446,1448,1434,1434,1449,1405,1405,1405,1433,1433,1447,1448,1433,1434,1434,1439,1448,1434,1433,1434,1434,1435,1449,1434,1449,1439,1433,1439,1449,1427,1434,1449,1434,1434,1434,1434,1434,1434,1439,1434,1498,1499,1499,47,32,32,47,47,47,47,47,48,47,47,32,32,61,12,27,27,42,27,28,27,12,12,30,42,42,12,12,27,12,28,27,27,27,28,13,483,24,1398,47,47,47,47,17,17,17,17,17,17,33,41,32,331,331,320,330,329,1413,148,75,102,102,102,106,92,88,88,88,85,89,89
1420-2021-0-RVRE,176,85,85,85,85,85,85,85,95,85,85,85,85,94,85,85,85,85,85,85,85,107,85,85,85,85,33,494,33,33,33,33,33,33,33,33,33,32,32,32,33,33,51,69,69,69,32,32,32,32,32,33,33,33,33,33,31,33,33,33,52,33,33,24,37,468,33,25,33,33,33,33,33,33,33,37,22,31,47,47,47,1403,1379,1379,1400,1400,1399,1399,1396,1396,1396,1400,1378,1378,1398,1233,1233,1233,1251,1250,1251,1251,1233,1233,1175,1251,1251,1233,1233,1250,1233,1252,1251,1251,1227,1222,1222,1220,1240,642,1240,1239,1240,1240,953,953,953,953,951,951,1252,1245,1268,1061,1061,1051,1061,1063,663,617,366,219,219,219,220,180,176,176,176,628,176,176
6304-2065-0-RVRE,176,85,85,85,85,85,85,85,95,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,33,476,33,33,33,33,33,33,33,33,33,32,32,32,33,33,33,69,69,69,32,32,32,32,32,33,33,33,33,33,31,33,33,33,34,33,33,24,37,468,33,25,33,33,33,33,33,33,33,37,22,31,32,32,32,1379,1382,1382,1378,1378,1377,1377,1374,1374,1374,1378,1378,1378,1376,1233,1233,1233,1233,1232,1233,1233,1233,1233,1175,1233,1233,1233,1233,1232,1233,1234,1233,1233,1227,1222,1222,1220,1228,642,1240,1239,1240,1240,953,953,953,953,951,951,1252,1245,1268,1061,1061,1051,1061,1063,663,609,351,219,219,219,220,176,176,176,176,628,176,176
6651-2067-0-RVRE,176,85,85,85,85,85,85,85,95,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,33,476,33,33,33,33,33,33,33,33,33,32,32,32,33,33,33,69,69,69,32,32,32,32,32,33,33,33,33,33,31,33,33,33,34,33,33,24,37,468,33,25,33,33,33,33,33,33,33,37,22,31,32,32,32,1379,1382,1382,1378,1378,1377,1377,1374,1374,1374,1378,1378,1378,1376,1233,1233,1233,1233,1232,1233,1233,1233,1233,1175,1233,1233,1233,1233,1232,1233,1234,1233,1233,1227,1222,1222,1220,1228,642,1240,1239,1240,1240,953,953,953,953,951,951,1252,1245,1268,1061,1061,1051,1061,1063,663,609,351,219,219,219,220,176,176,176,176,628,176,176
1488-4026-0-HVRE,176,85,85,85,85,85,85,85,95,85,85,85,85,94,85,85,85,85,85,85,85,107,85,85,85,85,33,494,33,33,33,33,33,33,33,33,33,32,32,32,33,33,51,69,69,69,32,32,32,32,32,33,33,33,33,33,31,33,33,33,52,33,33,24,37,468,33,25,33,33,33,33,33,33,33,37,22,31,47,47,47,1400,1378,1378,1410,1401,1400,1399,1396,1396,1396,1400,1378,1378,1398,1233,1233,1233,1251,1250,1251,1251,1233,1233,1175,1251,1251,1233,1233,1250,1233,1252,1251,1251,1227,1222,1222,1220,1240,642,1240,1239,1240,1240,953,953,953,953,951,951,1252,1245,1268,1061,1061,1051,1061,1063,663,617,366,219,219,219,220,180,176,176,176,628,176,176
1929-4036-0-GVRE,176,85,85,85,85,85,85,85,95,85,85,85,85,94,85,85,85,85,85,85,85,107,85,85,85,85,33,494,33,33,33,33,33,33,33,33,33,32,32,32,33,33,51,69,69,69,32,32,32,32,32,33,33,33,33,33,31,33,33,33,52,33,33,24,37,468,33,25,33,33,33,33,33,33,33,37,22,31,47,47,47,1400,1378,1378,1401,1408,1403,1399,1396,1396,1396,1400,1378,1378,1398,1233,1233,1233,1251,1250,1251,1251,1233,1233,1175,1251,1251,1233,1233,1250,1233,1252,1251,1251,1227,1222,1222,1220,1240,642,1240,1239,1240,1240,953,953,953,953,951,951,1252,1245,1268,1061,1061,1051,1061,1063,663,617,366,219,219,219,220,180,176,176,176,628,176,176
6950-4109-0-RVRE,176,85,85,85,85,85,85,85,95,85,85,85,85,94,85,85,85,85,85,85,85,107,85,85,85,85,33,494,33,33,33,33,33,33,33,33,33,32,32,32,33,33,51,69,69,69,32,32,32,32,32,33,33,33,33,33,31,33,33,33,52,33,33,24,37,468,33,25,33,33,33,33,33,33,33,37,22,31,47,47,47,1399,1377,1377,1400,1403,1417,1398,1395,1395,1395,1399,1377,1377,1397,1232,1232,1232,1250,1249,1250,1250,1232,1232,1174,1250,1250,1232,1232,1249,1232,1251,1250,1250,1226,1221,1221,1219,1239,642,1239,1238,1239,1239,953,953,953,953,951,951,1251,1244,1267,1061,1061,1051,1061,1063,663,617,366,219,219,219,220,180,176,176,176,628,176,176
2308-2029-0-RVRE,182,91,91,91,91,91,91,91,101,91,91,91,91,100,91,91,91,91,91,91,91,113,91,91,91,91,33,494,33,33,33,33,33,33,33,33,33,32,32,32,33,33,51,69,69,69,32,32,32,32,32,33,33,33,33,33,31,33,33,33,52,33,33,24,37,468,33,25,33,33,33,33,33,33,33,37,22,31,47,47,47,1399,1377,1377,1399,1399,1398,1419,1395,1395,1395,1399,1377,1377,1397,1232,1232,1232,1250,1249,1250,1250,1232,1232,1174,1250,1250,1232,1232,1249,1232,1251,1250,1250,1226,1221,1221,1219,1239,642,1245,1244,1245,1245,959,959,953,959,957,957,1257,1250,1273,1066,1066,1056,1066,1068,669,623,372,225,225,225,226,186,182,182,182,634,182,182
4948-4081-0-RVRE,176,85,85,85,85,85,85,85,91,85,85,85,85,94,85,85,85,85,85,85,85,107,85,85,85,85,33,494,33,36,33,33,33,33,33,33,33,32,32,32,33,33,51,69,69,69,35,32,32,32,32,33,33,33,33,36,34,33,33,33,55,36,33,24,33,468,33,25,36,33,36,36,36,36,36,33,22,34,47,47,47,1396,1374,1374,1396,1396,1395,1395,1404,1404,1404,1396,1374,1374,1394,1236,1233,1233,1251,1253,1254,1254,1236,1236,1178,1251,1251,1236,1236,1253,1236,1255,1254,1254,1227,1222,1222,1223,1243,642,1240,1239,1240,1240,949,949,949,949,947,947,1248,1241,1264,1057,1057,1047,1057,1059,666,620,366,219,219,219,220,180,176,176,176,628,176,176
5954-3098-0-R1VRE,177,85,85,85,85,85,85,85,91,85,85,85,85,94,85,85,85,85,85,85,85,107,85,86,85,85,33,494,33,37,33,33,34,34,33,33,33,32,32,32,33,33,51,69,69,69,35,32,32,32,32,33,33,33,33,36,34,33,33,34,55,36,33,24,33,468,33,25,36,33,36,36,36,36,36,34,22,34,48,48,48,1396,1374,1374,1396,1396,1395,1395,1404,1412,1406,1396,1374,1374,1394,1236,1233,1233,1251,1253,1255,1254,1236,1236,1179,1251,1251,1236,1236,1253,1236,1255,1254,1254,1227,1222,1222,1223,1243,643,1241,1240,1241,1241,950,950,950,950,948,948,1249,1242,1264,1058,1058,1048,1058,1060,667,620,366,219,219,219,220,181,177,177,177,629,177,177
