,3399-4058-0-RVRE,1016-2017-0-RVRE,5948-6048-14-RVRE,793-A001-120-G-TIPmvre,1090-E022-60-R-TIPmvre,738-E023-1-R-TIPmvre,1047-4017-14-GVRE,1896-4034-0-HVRE,5855-2060-0-RVRE,635-C003-1-G-TIPmvre,1352-E036-1-G-TIPmvre,3362-E077-30-R-TIPmvre,546-I005-14-R-TIPmvre,5902-1089-0-RVRE,3363-A015-14-R-TIPmvre,7151-3115-0-RVRE,6430-1097-0-RVRE,1537-1034-0-RVRE,824-4018-0-RVRE,1341-E033-1-R-TIPmvre,4133-3066-0-RVRE,5489-2056-0-HVRE,7258-3113-14-RVRE,629-2013-0-RVRE,4030-H021-30-R-TIPmvre,539-1018-0-RVRE,1028-E026-1-R-TIPmvre,4794-5029-0-RVRE,7413-3121-0-RVRE,1053-6004-0-R1VRE,6242-5037-0-RVRE,949-3025-0-RVRE,1096-1026-0-RVRE,1278-1019-30-RVRE,1644-3031-14-RVRE,702-3020-0-RVRE,5080-2051-0-HVRE,1543-4028-0-GVRE,1638-6008-0-RVRE,236-4004-0-RVRE,1137-4020-14-RVRE,219-2005-0-RVRE,711-4015-0-RVRE,4313-6035-0-GVRE,4462-6037-0-RVRE,6077-4098-0-GVRE,1455-4025-0-RVRE,2963-2031-14-RVRE,4922-2049-0-RVRE,5363-2050-14-RVRE,80-2003-0-RVRE,1463-1033-0-HVRE,2471-4044-0-GVRE,2492-6012-14-GVRE,8512-3145-0-RVRE,8088-3137-0-RVRE,8513-3147-0-RVRE,898-4011-30-GVRE,609-6002-30-RVRE,4362-6036-0-RVRE,4693-4077-0-HVRE,4007-5020-0-RVRE,4031-J032-1-G-TIPmvre,2026-4040-0-RVRE,3744-F061-90-G-TIPmvre,7600-3125-0-GVRE,7891-2076-0-OVRE,5232-4088-0-RVRE,217-2001-30-HVRE,5856-4095-0-GVRE,851-5002-0-RVRE,409-1015-0-RVRE,3884-J030-1-G-TIPmvre,3070-L011-1-G-TIPmvre,3686-C018-1-R-TIPmvre,6697-4104-0-GVRE,697-3019-0-RVRE,5827-6047-14-RVRE,4639-1079-0-RVRE,4832-1081-0-GVRE,5541-1082-30-RVRE,1420-2021-0-RVRE,6304-2065-0-RVRE,6651-2067-0-RVRE,1488-4026-0-HVRE,1929-4036-0-GVRE,6950-4109-0-RVRE,2308-2029-0-RVRE,4948-4081-0-RVRE,5954-3098-0-R1VRE,6435-4099-14-GVRE,7053-4107-14-RVRE,4384-3073-0-RVRE,5348-3091-0-RVRE,9019-3156-0-RVRE,1676-4031-0-GVRE,2386-6013-0-R1VRE,3994-6029-0-GVRE,4593-3077-0-RVRE,7583-5041-0-HVRE,621-2007-14-RVRE,5284-6044-0-RVRE,483-2008-0-RVRE,5533-3092-0-HVRE,8303-3140-0-H1VRE,5214-4087-0-HVRE,5924-3095-14-RVRE,4280-2041-14-HVRE,615-3018-0-HVRE,3233-1045-60-H1VRE,905-4021-0-RVRE,5006-5030-0-RVRE,5925-3097-0-HVRE,6648-4103-0-HVRE,4703-4078-0-R1VRE,4902-4076-14-RVRE,729-4016-0-HVRE,6129-1092-0-HVRE,8052-3132-0-HVRE,4784-3082-0-RVRE,1334-2020-0-R1VRE,2886-5012-0-RVRE,6748-6057-0-HVRE,2243-3041-14-RVRE,1889-3036-0-OVRE,4145-6030-14-RVRE,3320-D044-1-R-TIPmvre,4009-E118-14-R-TIPmvre,5261-4089-0-RVRE,5285-6045-0-RVRE,3226-4049-14-RVRE,344-1009-0-HVRE,899-D004-14-G-TIPmvre,3082-3051-0-RVRE,5088-6043-0-HVRE,6988-1099-0-RVRE,3717-G013-14-O-TIPmvre,4143-2042-0-RVRE,3673-4064-0-HVRE,4999-3085-0-HVRE,3743-D050-1-G-TIPmvre,1781-3033-30-RVRE,3890-6028-0-RVRE,3667-E109-14-R-TIPmvre,3672-K017-1-G-TIPmvre,442-1011-14-RVRE,4544-5027-0-RVRE,4786-5025-14-HVRE,8232-2079-0-HVRE,1321-3028-0-RVRE,6429-1096-0-RVRE,6652-3103-14-RVRE
609-6002-30-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1476,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1478,1478,1478,1446,1446,1446,1477,1477,1476,1477,1477,1482,1482,1482,1481,1482,1479,1482,1493,1482,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1475,1456,1470,1468,1469,1469,50,50,50,50,50,50,50,50,50,50,50,50,50,47,23,23,23,23,23,23,23,23,23,37,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1443,158,59,100,100,100,104,81,81,81,81,74,81,81
4362-6036-0-RVRE,83,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,32,32,1475,1453,1476,1477,1476,1475,1477,1477,1476,1476,1476,1475,1473,1475,1478,1478,1478,1446,1446,1446,1477,1477,1476,1477,1477,1482,1482,1482,1481,1482,1479,1482,1482,1497,1476,1476,1476,1461,1475,1462,1476,1466,1476,1476,1476,1476,1476,1476,1476,1476,1457,1470,1469,1470,1470,50,50,50,50,50,50,50,50,51,50,50,50,50,47,23,23,23,23,23,24,23,23,23,38,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1430,50,50,50,50,28,28,28,28,28,28,50,42,49,333,333,318,332,329,1444,159,59,100,100,100,104,82,82,82,82,75,82,82
4693-4077-0-HVRE,81,32,32,32,32,32,32,32,32,33,32,32,32,38,32,32,32,32,32,32,32,51,32,32,32,32,1475,1471,1476,1479,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1476,1476,1495,1444,1444,1444,1478,1475,1474,1475,1475,1476,1476,1476,1475,1479,1476,1476,1476,1476,1520,1479,1476,1461,1475,1462,1476,1466,1479,1476,1479,1479,1479,1479,1480,1475,1456,1473,1483,1484,1484,70,51,51,70,70,70,70,73,73,73,70,51,51,67,26,23,23,42,45,45,45,26,26,40,42,42,27,26,45,26,45,45,45,23,24,24,498,38,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1446,165,74,100,100,100,104,86,81,81,81,74,81,81
4007-5020-0-RVRE,85,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1475,1456,1476,1479,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1476,1476,1476,1444,1444,1444,1478,1475,1474,1475,1475,1476,1476,1476,1475,1479,1476,1476,1476,1476,1479,1500,1476,1465,1475,1463,1476,1466,1479,1476,1479,1479,1479,1479,1479,1475,1460,1473,1468,1469,1469,50,50,50,50,50,50,50,53,53,53,50,50,50,47,30,27,27,27,30,30,30,30,30,44,27,27,30,30,30,30,30,30,30,27,29,28,502,30,1429,49,49,49,49,31,31,31,32,31,32,49,41,49,332,332,320,331,328,1446,165,63,104,104,104,108,85,85,85,85,78,85,85
4031-J032-1-G-TIPmvre,96,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1475,1452,1476,1476,1491,1490,1476,1476,1476,1476,1476,1490,1488,1490,1476,1476,1476,1444,1444,1444,1475,1475,1489,1490,1475,1476,1476,1481,1490,1476,1473,1476,1476,1476,1476,1476,1500,1476,1475,1477,1491,1466,1476,1491,1476,1476,1476,1476,1476,1475,1471,1470,1483,1484,1484,50,50,50,50,50,50,50,50,50,50,50,50,50,62,23,38,38,38,23,23,23,23,23,37,38,38,23,23,23,23,23,23,23,38,39,24,495,23,1429,64,64,64,64,27,27,27,27,27,27,49,56,49,347,347,331,346,343,1443,158,74,115,115,115,119,96,96,96,96,89,96,96
2026-4040-0-RVRE,294,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1460,1646,1461,1461,1476,1475,1461,1461,1461,1461,1461,1475,1473,1475,1461,1461,1461,1429,1429,1429,1461,1461,1475,1476,1461,1461,1461,1466,1475,1461,1458,1461,1461,1461,1461,1465,1476,1717,1472,1472,1488,1459,1461,1476,1461,1461,1461,1461,1463,1460,1668,1455,1468,1469,1469,36,36,36,36,36,36,36,36,36,36,36,36,36,48,220,235,235,235,220,220,220,220,220,234,235,235,220,220,220,220,220,220,220,235,238,223,692,221,1414,50,50,50,50,225,225,225,225,225,225,35,42,36,333,333,529,332,329,1428,305,273,313,313,313,317,294,294,294,294,287,294,294
3744-F061-90-G-TIPmvre,83,32,32,32,32,32,32,32,38,32,32,34,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1474,1451,1475,1475,1475,1474,1475,1475,1475,1475,1475,1474,1472,1474,1475,1477,1475,1446,1446,1446,1474,1474,1473,1474,1474,1475,1475,1475,1476,1475,1472,1475,1475,1475,1475,1475,1475,1472,1506,1472,1490,1471,1475,1475,1475,1475,1475,1475,1475,1478,1455,1469,1467,1468,1468,54,54,54,54,54,54,54,50,50,50,54,54,54,51,23,23,23,23,23,23,23,23,23,39,23,23,23,23,23,23,23,23,23,23,24,26,495,23,1428,49,49,49,49,33,33,33,33,33,33,53,45,53,336,336,320,335,332,1442,159,61,102,102,102,106,83,83,83,83,76,83,83
7600-3125-0-GVRE,90,41,41,41,41,41,41,41,41,41,41,41,41,42,41,41,41,41,41,41,41,42,41,41,41,41,1461,1882,1462,1462,1477,1477,1462,1462,1462,1462,1462,1476,1474,1476,1462,1462,1462,1430,1430,1430,1461,1461,1475,1476,1461,1462,1462,1467,1476,1462,1459,1462,1462,1462,1462,1463,1477,1472,1472,1997,1497,1457,1462,1477,1462,1462,1462,1462,1462,1461,1457,1456,1469,1470,1470,485,485,485,485,485,485,485,485,485,485,485,485,485,497,458,473,474,473,458,458,458,458,458,472,473,473,458,458,458,458,458,458,458,473,487,471,930,458,1864,487,487,487,487,450,450,450,451,450,451,472,479,511,770,770,754,769,766,1866,506,99,111,111,111,109,90,90,90,90,525,90,90
7891-2076-0-OVRE,96,47,47,47,47,47,47,47,47,47,47,47,47,48,47,47,47,47,47,47,47,48,47,47,47,47,1475,1452,1476,1476,1491,1490,1476,1476,1476,1476,1476,1490,1488,1490,1476,1476,1476,1444,1444,1444,1475,1475,1489,1490,1475,1476,1476,1481,1490,1476,1473,1476,1476,1476,1476,1476,1491,1488,1490,1497,1530,1472,1476,1491,1476,1476,1476,1476,1476,1475,1471,1470,1483,1484,1484,50,50,50,50,50,50,50,50,50,50,50,50,50,62,23,38,38,38,23,23,23,23,23,37,38,38,23,23,23,23,23,23,23,38,39,24,495,23,1429,64,64,64,64,27,27,27,27,27,27,49,56,49,347,347,331,346,343,1443,158,74,115,115,115,119,96,96,96,96,89,96,96
5232-4088-0-RVRE,280,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1465,1442,1466,1466,1466,1465,1466,1466,1466,1466,1466,1465,1463,1465,1468,1468,1468,1434,1434,1434,1465,1465,1464,1465,1465,1466,1466,1466,1465,1466,1616,1466,1466,1466,1466,1466,1466,1459,1471,1457,1472,1696,1466,1466,1466,1466,1466,1466,1466,1465,1450,1462,1460,1461,1461,41,41,41,41,41,41,41,41,41,41,41,41,41,188,215,215,215,215,215,215,215,215,215,229,215,215,215,215,215,215,215,215,215,215,216,216,687,215,1619,41,41,41,41,51,51,51,51,51,51,41,221,41,526,526,512,525,522,1435,354,255,296,296,296,300,278,278,278,278,271,278,278
217-2001-30-HVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1479,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1476,1476,1476,1444,1444,1444,1478,1475,1474,1475,1475,1476,1476,1476,1475,1479,1476,1476,1476,1476,1479,1479,1476,1461,1475,1462,1476,1466,1491,1485,1488,1487,1485,1482,1482,1476,1456,1473,1468,1469,1469,50,50,50,50,50,50,50,53,53,53,50,50,50,47,26,23,23,23,26,26,26,26,26,40,23,23,26,26,26,26,26,26,26,23,24,24,498,26,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1446,161,59,100,100,100,104,81,81,81,81,74,81,81
5856-4095-0-GVRE,96,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1475,1452,1476,1476,1491,1490,1476,1476,1476,1476,1476,1490,1488,1490,1476,1476,1476,1444,1444,1444,1475,1475,1489,1490,1475,1476,1476,1481,1490,1476,1473,1476,1476,1476,1476,1476,1491,1476,1475,1477,1491,1466,1485,1505,1487,1484,1482,1479,1479,1476,1471,1470,1483,1484,1484,50,50,50,50,50,50,50,50,50,50,50,50,50,62,23,38,38,38,23,23,23,23,23,37,38,38,23,23,23,23,23,23,23,38,39,24,495,23,1429,64,64,64,64,27,27,27,27,27,27,49,56,49,347,347,331,346,343,1443,158,74,115,115,115,119,96,96,96,96,89,96,96
851-5002-0-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1479,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1476,1476,1476,1444,1444,1444,1478,1475,1474,1475,1475,1476,1476,1476,1475,1479,1476,1476,1476,1476,1479,1479,1476,1461,1475,1462,1476,1466,1488,1487,1491,1487,1485,1482,1482,1476,1456,1473,1468,1469,1469,50,50,50,50,50,50,50,53,53,53,50,50,50,47,26,23,23,23,26,26,26,26,26,40,23,23,26,26,26,26,26,26,26,23,24,24,498,26,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1446,161,59,100,100,100,104,81,81,81,81,74,81,81
409-1015-0-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1479,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1476,1476,1476,1444,1444,1444,1478,1475,1474,1475,1475,1476,1476,1476,1475,1479,1476,1476,1476,1476,1479,1479,1476,1461,1475,1462,1476,1466,1487,1484,1487,1488,1485,1482,1482,1476,1456,1473,1468,1469,1469,50,50,50,50,50,50,50,53,53,53,50,50,50,47,26,23,23,23,26,26,26,26,26,40,23,23,26,26,26,26,26,26,26,23,24,24,498,26,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1446,161,59,100,100,100,104,81,81,81,81,74,81,81
3884-J030-1-G-TIPmvre,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1479,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1476,1476,1476,1444,1444,1444,1478,1475,1474,1475,1475,1476,1476,1476,1475,1479,1476,1476,1476,1476,1479,1479,1476,1461,1475,1462,1476,1466,1485,1482,1485,1485,1495,1482,1482,1476,1456,1473,1468,1469,1469,50,50,50,50,50,50,50,53,53,53,50,50,50,47,26,23,23,23,26,26,26,26,26,40,23,23,26,26,26,26,26,26,26,23,24,24,498,26,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1446,161,59,100,100,100,104,81,81,81,81,74,81,81
3070-L011-1-G-TIPmvre,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1475,1452,1476,1479,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1476,1476,1476,1444,1444,1444,1478,1475,1474,1475,1475,1476,1476,1476,1475,1479,1476,1476,1476,1476,1479,1479,1476,1461,1475,1462,1476,1466,1482,1479,1482,1482,1482,1485,1482,1476,1456,1473,1468,1469,1469,50,50,50,50,50,50,50,53,53,53,50,50,50,47,26,23,23,23,26,26,26,26,26,40,23,23,26,26,26,26,26,26,26,23,24,24,498,26,1429,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1446,161,59,100,100,100,104,81,81,81,81,74,81,81
3686-C018-1-R-TIPmvre,83,34,34,34,34,34,34,34,34,35,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1475,1454,1476,1479,1476,1475,1476,1476,1476,1476,1476,1475,1473,1475,1476,1476,1476,1444,1444,1444,1478,1475,1474,1475,1475,1476,1476,1476,1475,1479,1476,1476,1476,1476,1480,1479,1476,1463,1475,1462,1476,1466,1482,1479,1482,1482,1482,1482,1494,1477,1458,1473,1468,1469,1469,50,50,50,50,50,50,50,53,53,53,50,50,50,47,28,25,25,25,28,28,28,28,28,42,25,25,29,28,28,28,28,28,28,25,26,26,500,28,1429,49,49,49,49,29,29,29,29,29,29,49,41,49,332,332,318,331,328,1446,163,61,102,102,102,106,84,83,83,83,76,83,83
6697-4104-0-GVRE,82,32,32,32,32,32,32,32,36,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,32,32,1474,1451,1475,1476,1475,1474,1476,1476,1475,1475,1475,1474,1472,1474,1475,1475,1475,1443,1443,1443,1474,1474,1473,1474,1474,1475,1475,1475,1474,1475,1472,1475,1475,1476,1475,1475,1475,1460,1478,1461,1475,1465,1476,1476,1476,1476,1476,1476,1477,1488,1455,1469,1468,1469,1469,54,54,54,54,54,54,54,50,51,50,54,54,54,51,23,23,23,23,23,24,23,23,23,38,23,23,23,23,23,23,23,23,23,23,24,24,495,23,1429,50,50,50,50,32,32,32,32,32,32,54,46,53,337,337,321,336,333,1443,158,59,100,100,100,104,82,82,82,82,75,82,82
697-3019-0-RVRE,302,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1455,1642,1456,1456,1471,1470,1456,1456,1456,1456,1456,1470,1468,1470,1456,1456,1456,1424,1424,1424,1456,1456,1470,1471,1456,1456,1456,1461,1470,1456,1454,1456,1456,1457,1456,1460,1471,1668,1455,1457,1471,1450,1456,1471,1456,1456,1456,1456,1458,1455,1701,1455,1468,1469,1469,34,34,34,34,34,34,34,34,34,34,34,34,34,47,227,242,242,242,227,227,227,227,227,241,242,242,227,227,227,227,227,227,227,242,244,229,700,228,1412,49,49,49,49,232,232,232,232,232,232,34,41,34,332,332,537,331,328,1428,308,279,320,320,320,324,301,301,301,301,294,301,301
5827-6047-14-RVRE,81,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1469,1446,1470,1473,1470,1469,1470,1470,1470,1470,1470,1469,1467,1469,1470,1470,1470,1438,1438,1438,1472,1469,1468,1469,1469,1470,1470,1470,1469,1473,1471,1470,1470,1470,1473,1473,1470,1455,1469,1456,1470,1462,1473,1470,1473,1473,1473,1473,1473,1469,1455,1512,1468,1469,1469,48,48,48,48,48,48,48,51,51,51,48,48,48,46,26,23,23,23,26,26,26,26,26,40,23,23,26,26,26,26,26,26,26,23,24,24,498,26,1426,49,49,49,49,27,27,27,27,27,27,49,41,49,332,332,316,331,328,1446,161,59,100,100,100,104,81,81,81,81,74,81,81
4639-1079-0-RVRE,98,49,48,48,48,48,48,48,48,48,48,48,48,50,48,48,48,48,48,48,48,63,48,49,48,48,1467,1459,1468,1469,1483,1482,1469,1469,1468,1468,1468,1482,1480,1482,1468,1468,1483,1436,1436,1436,1467,1467,1481,1482,1467,1468,1468,1473,1482,1468,1466,1468,1468,1469,1483,1468,1483,1468,1467,1469,1483,1460,1468,1483,1468,1468,1468,1468,1468,1468,1468,1468,1533,1533,1533,64,49,49,64,64,64,64,64,65,64,64,49,49,77,23,38,38,53,38,39,38,23,23,38,53,53,23,23,38,23,39,38,38,38,39,24,494,35,1426,64,64,64,64,30,30,30,30,30,30,50,57,49,347,347,331,346,345,1442,159,90,116,116,116,120,102,98,98,98,91,98,98
4832-1081-0-GVRE,98,49,48,48,48,48,48,48,48,48,48,48,48,50,48,48,48,48,48,48,48,63,48,49,48,48,1468,1460,1469,1470,1484,1483,1470,1470,1469,1469,1469,1483,1481,1483,1469,1469,1484,1437,1437,1437,1468,1468,1482,1483,1468,1469,1469,1474,1483,1469,1467,1469,1469,1470,1484,1469,1484,1469,1468,1470,1484,1461,1469,1484,1469,1469,1469,1469,1469,1469,1469,1469,1533,1534,1534,64,49,49,64,64,64,64,64,65,64,64,49,49,77,23,38,38,53,38,39,38,23,23,38,53,53,23,23,38,23,39,38,38,38,39,24,494,35,1427,64,64,64,64,30,30,30,30,30,30,50,57,49,347,347,331,346,345,1443,159,90,116,116,116,120,102,98,98,98,91,98,98
5541-1082-30-RVRE,98,49,48,48,48,48,48,48,48,48,48,48,48,50,48,48,48,48,48,48,48,63,48,49,48,48,1468,1460,1469,1470,1484,1483,1470,1470,1469,1469,1469,1483,1481,1483,1469,1469,1484,1437,1437,1437,1468,1468,1482,1483,1468,1469,1469,1474,1483,1469,1467,1469,1469,1470,1484,1469,1484,1469,1468,1470,1484,1461,1469,1484,1469,1469,1469,1469,1469,1469,1469,1469,1533,1534,1534,64,49,49,64,64,64,64,64,65,64,64,49,49,77,23,38,38,53,38,39,38,23,23,38,53,53,23,23,38,23,39,38,38,38,39,24,494,35,1427,64,64,64,64,30,30,30,30,30,30,50,57,49,347,347,331,346,345,1443,159,90,116,116,116,120,102,98,98,98,91,98,98
1420-2021-0-RVRE,178,91,91,91,91,91,91,91,101,91,91,91,91,101,91,91,91,91,91,91,91,114,91,91,91,91,50,507,50,50,50,50,50,50,50,50,50,49,49,49,50,50,69,83,83,83,49,49,49,49,49,50,50,50,50,50,47,50,50,50,70,50,50,36,54,485,50,41,50,50,50,50,50,50,50,54,34,48,64,64,64,1427,1402,1402,1424,1424,1423,1423,1420,1420,1420,1424,1401,1401,1421,1249,1249,1249,1268,1267,1268,1268,1249,1249,1188,1268,1268,1249,1249,1267,1249,1269,1268,1268,1243,1238,1238,1236,1256,658,1263,1262,1263,1263,963,963,963,963,961,961,1275,1267,1291,1076,1076,1061,1076,1078,681,622,372,226,226,226,227,183,179,179,179,630,178,178
6304-2065-0-RVRE,178,91,91,91,91,91,91,91,101,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,50,488,50,50,50,50,50,50,50,50,50,49,49,49,50,50,50,83,83,83,49,49,49,49,49,50,50,50,50,50,47,50,50,50,51,50,50,36,54,485,50,41,50,50,50,50,50,50,50,54,34,48,49,49,49,1402,1405,1405,1401,1401,1400,1400,1397,1397,1397,1401,1401,1401,1398,1249,1249,1249,1249,1248,1249,1249,1249,1249,1188,1249,1249,1249,1249,1248,1249,1250,1249,1249,1243,1238,1238,1236,1244,658,1263,1262,1263,1263,963,963,963,963,961,961,1275,1267,1291,1076,1076,1061,1076,1078,681,614,357,226,226,226,227,179,179,179,179,630,178,178
6651-2067-0-RVRE,178,91,91,91,91,91,91,91,101,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,50,488,50,50,50,50,50,50,50,50,50,49,49,49,50,50,50,83,83,83,49,49,49,49,49,50,50,50,50,50,47,50,50,50,51,50,50,36,54,485,50,41,50,50,50,50,50,50,50,54,34,48,49,49,49,1402,1405,1405,1401,1401,1400,1400,1397,1397,1397,1401,1401,1401,1398,1249,1249,1249,1249,1248,1249,1249,1249,1249,1188,1249,1249,1249,1249,1248,1249,1250,1249,1249,1243,1238,1238,1236,1244,658,1263,1262,1263,1263,963,963,963,963,961,961,1275,1267,1291,1076,1076,1061,1076,1078,681,614,357,226,226,226,227,179,179,179,179,630,178,178
1488-4026-0-HVRE,178,91,91,91,91,91,91,91,101,91,91,91,91,101,91,91,91,91,91,91,91,114,91,91,91,91,50,507,50,50,50,50,50,50,50,50,50,49,49,49,50,50,69,83,83,83,49,49,49,49,49,50,50,50,50,50,47,50,50,50,70,50,50,36,54,485,50,41,50,50,50,50,50,50,50,54,34,48,64,64,64,1424,1401,1401,1434,1425,1424,1423,1420,1420,1420,1424,1401,1401,1421,1249,1249,1249,1268,1267,1268,1268,1249,1249,1188,1268,1268,1249,1249,1267,1249,1269,1268,1268,1243,1238,1238,1236,1256,658,1263,1262,1263,1263,963,963,963,963,961,961,1275,1267,1291,1076,1076,1061,1076,1078,681,622,372,226,226,226,227,183,179,179,179,630,178,178
1929-4036-0-GVRE,178,91,91,91,91,91,91,91,101,91,91,91,91,101,91,91,91,91,91,91,91,114,91,91,91,91,50,507,50,50,50,50,50,50,50,50,50,49,49,49,50,50,69,83,83,83,49,49,49,49,49,50,50,50,50,50,47,50,50,50,70,50,50,36,54,485,50,41,50,50,50,50,50,50,50,54,34,48,64,64,64,1424,1401,1401,1425,1432,1427,1423,1420,1420,1420,1424,1401,1401,1421,1249,1249,1249,1268,1267,1268,1268,1249,1249,1188,1268,1268,1249,1249,1267,1249,1269,1268,1268,1243,1238,1238,1236,1256,658,1263,1262,1263,1263,963,963,963,963,961,961,1275,1267,1291,1076,1076,1061,1076,1078,681,622,372,226,226,226,227,183,179,179,179,630,178,178
6950-4109-0-RVRE,178,91,91,91,91,91,91,91,101,91,91,91,91,101,91,91,91,91,91,91,91,114,91,91,91,91,50,507,50,50,50,50,50,50,50,50,50,49,49,49,50,50,69,83,83,83,49,49,49,49,49,50,50,50,50,50,47,50,50,50,70,50,50,36,54,485,50,41,50,50,50,50,50,50,50,54,34,48,64,64,64,1423,1400,1400,1424,1427,1441,1422,1419,1419,1419,1423,1400,1400,1420,1248,1248,1248,1267,1266,1267,1267,1248,1248,1187,1267,1267,1248,1248,1266,1248,1268,1267,1267,1242,1237,1237,1235,1255,658,1262,1261,1262,1262,963,963,963,963,961,961,1274,1266,1290,1076,1076,1061,1076,1078,681,622,372,226,226,226,227,183,179,179,179,630,178,178
2308-2029-0-RVRE,184,97,97,97,97,97,97,97,107,97,97,97,97,107,97,97,97,97,97,97,97,120,97,97,97,97,50,507,50,50,50,50,50,50,50,50,50,49,49,49,50,50,69,83,83,83,49,49,49,49,49,50,50,50,50,50,47,50,50,50,70,50,50,36,54,485,50,41,50,50,50,50,50,50,50,54,34,48,64,64,64,1423,1400,1400,1423,1423,1422,1443,1419,1419,1419,1423,1400,1400,1420,1248,1248,1248,1267,1266,1267,1267,1248,1248,1187,1267,1267,1248,1248,1266,1248,1268,1267,1267,1242,1237,1237,1235,1255,658,1268,1267,1268,1268,969,969,963,969,967,967,1280,1272,1296,1081,1081,1066,1081,1083,687,628,378,232,232,232,233,189,185,185,185,636,184,184
4948-4081-0-RVRE,178,91,91,91,91,91,91,91,97,91,91,91,91,101,91,91,91,91,91,91,91,114,91,91,91,91,50,507,50,53,50,50,50,50,50,50,50,49,49,49,50,50,69,83,83,83,52,49,49,49,49,50,50,50,50,53,50,50,50,50,73,53,50,36,50,485,50,41,53,50,53,53,53,53,53,50,34,51,64,64,64,1420,1397,1397,1420,1420,1419,1419,1428,1428,1428,1420,1397,1397,1417,1252,1249,1249,1268,1270,1271,1271,1252,1252,1191,1268,1268,1252,1252,1270,1252,1272,1271,1271,1243,1238,1238,1239,1259,658,1263,1262,1263,1263,959,959,959,959,957,957,1271,1263,1287,1072,1072,1057,1072,1074,684,625,372,226,226,226,227,183,179,179,179,630,178,178
5954-3098-0-R1VRE,179,91,91,91,91,91,91,91,97,91,91,91,91,101,91,91,91,91,91,91,91,114,91,92,91,91,50,507,50,54,50,50,51,51,50,50,50,49,49,49,50,50,69,83,83,83,52,49,49,49,49,50,50,50,50,53,50,50,50,51,73,53,50,36,50,485,50,41,53,50,53,53,53,53,53,51,34,51,65,65,65,1420,1397,1397,1420,1420,1419,1419,1428,1436,1430,1420,1397,1397,1417,1252,1249,1249,1268,1270,1272,1271,1252,1252,1192,1268,1268,1252,1252,1270,1252,1272,1271,1271,1243,1238,1238,1239,1259,659,1264,1263,1264,1264,960,960,960,960,958,958,1272,1264,1287,1073,1073,1058,1073,1075,685,625,372,226,226,226,227,184,180,180,180,631,179,179
