,3399-4058-0-RVRE,1016-2017-0-RVRE,5948-6048-14-RVRE,793-A001-120-G-TIPmvre,1090-E022-60-R-TIPmvre,738-E023-1-R-TIPmvre,1047-4017-14-GVRE,1896-4034-0-HVRE,5855-2060-0-RVRE,635-C003-1-G-TIPmvre,1352-E036-1-G-TIPmvre,3362-E077-30-R-TIPmvre,546-I005-14-R-TIPmvre,5902-1089-0-RVRE,3363-A015-14-R-TIPmvre,7151-3115-0-RVRE,6430-1097-0-RVRE,1537-1034-0-RVRE,824-4018-0-RVRE,1341-E033-1-R-TIPmvre,4133-3066-0-RVRE,5489-2056-0-HVRE,7258-3113-14-RVRE,629-2013-0-RVRE,4030-H021-30-R-TIPmvre,539-1018-0-RVRE,1028-E026-1-R-TIPmvre,4794-5029-0-RVRE,7413-3121-0-RVRE,1053-6004-0-R1VRE,6242-5037-0-RVRE,949-3025-0-RVRE,1096-1026-0-RVRE,1278-1019-30-RVRE,1644-3031-14-RVRE,702-3020-0-RVRE,5080-2051-0-HVRE,1543-4028-0-GVRE,1638-6008-0-RVRE,236-4004-0-RVRE,1137-4020-14-RVRE,219-2005-0-RVRE,711-4015-0-RVRE,4313-6035-0-GVRE,4462-6037-0-RVRE,6077-4098-0-GVRE,1455-4025-0-RVRE,2963-2031-14-RVRE,4922-2049-0-RVRE,5363-2050-14-RVRE,80-2003-0-RVRE,1463-1033-0-HVRE,2471-4044-0-GVRE,2492-6012-14-GVRE,8512-3145-0-RVRE,8088-3137-0-RVRE,8513-3147-0-RVRE,898-4011-30-GVRE,609-6002-30-RVRE,4362-6036-0-RVRE,4693-4077-0-HVRE,4007-5020-0-RVRE,4031-J032-1-G-TIPmvre,2026-4040-0-RVRE,3744-F061-90-G-TIPmvre,7600-3125-0-GVRE,7891-2076-0-OVRE,5232-4088-0-RVRE,217-2001-30-HVRE,5856-4095-0-GVRE,851-5002-0-RVRE,409-1015-0-RVRE,3884-J030-1-G-TIPmvre,3070-L011-1-G-TIPmvre,3686-C018-1-R-TIPmvre,6697-4104-0-GVRE,697-3019-0-RVRE,5827-6047-14-RVRE,4639-1079-0-RVRE,4832-1081-0-GVRE,5541-1082-30-RVRE,1420-2021-0-RVRE,6304-2065-0-RVRE,6651-2067-0-RVRE,1488-4026-0-HVRE,1929-4036-0-GVRE,6950-4109-0-RVRE,2308-2029-0-RVRE,4948-4081-0-RVRE,5954-3098-0-R1VRE,6435-4099-14-GVRE,7053-4107-14-RVRE,4384-3073-0-RVRE,5348-3091-0-RVRE,9019-3156-0-RVRE,1676-4031-0-GVRE,2386-6013-0-R1VRE,3994-6029-0-GVRE,4593-3077-0-RVRE,7583-5041-0-HVRE,621-2007-14-RVRE,5284-6044-0-RVRE,483-2008-0-RVRE,5533-3092-0-HVRE,8303-3140-0-H1VRE,5214-4087-0-HVRE,5924-3095-14-RVRE,4280-2041-14-HVRE,615-3018-0-HVRE,3233-1045-60-H1VRE,905-4021-0-RVRE,5006-5030-0-RVRE,5925-3097-0-HVRE,6648-4103-0-HVRE,4703-4078-0-R1VRE,4902-4076-14-RVRE,729-4016-0-HVRE,6129-1092-0-HVRE,8052-3132-0-HVRE,4784-3082-0-RVRE,1334-2020-0-R1VRE,2886-5012-0-RVRE,6748-6057-0-HVRE,2243-3041-14-RVRE,1889-3036-0-OVRE,4145-6030-14-RVRE,3320-D044-1-R-TIPmvre,4009-E118-14-R-TIPmvre,5261-4089-0-RVRE,5285-6045-0-RVRE,3226-4049-14-RVRE,344-1009-0-HVRE,899-D004-14-G-TIPmvre,3082-3051-0-RVRE,5088-6043-0-HVRE,6988-1099-0-RVRE,3717-G013-14-O-TIPmvre,4143-2042-0-RVRE,3673-4064-0-HVRE,4999-3085-0-HVRE,3743-D050-1-G-TIPmvre,1781-3033-30-RVRE,3890-6028-0-RVRE,3667-E109-14-R-TIPmvre,3672-K017-1-G-TIPmvre,442-1011-14-RVRE,4544-5027-0-RVRE,4786-5025-14-HVRE,8232-2079-0-HVRE,1321-3028-0-RVRE,6429-1096-0-RVRE,6652-3103-14-RVRE
8513-3147-0-RVRE,25,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3123,2917,3124,3126,3109,3108,3123,3123,3124,3124,3123,3108,3106,3108,3126,3124,3126,2985,2985,2985,3128,3125,3109,3110,3125,3136,3138,3133,3120,3162,3166,3137,3130,3128,3127,3123,3109,2909,3121,3094,3109,3070,3127,3109,3127,3127,3127,3127,3125,3122,2898,3122,3100,3101,3101,1587,1587,1587,1587,1587,1587,1581,1590,1589,1590,1587,1585,1587,1574,1332,1314,1314,1314,1332,1330,1332,1332,1332,1261,1314,1314,1332,1332,1332,1332,1331,1330,1332,1314,1323,1337,1812,1329,3039,1561,1563,1563,1561,543,543,551,543,543,543,1575,1526,1577,1767,1768,1562,1770,1766,3067,456,335,439,439,439,445,57,57,57,57,44,50,50
898-4011-30-GVRE,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3274,3068,3275,3274,3260,3259,3274,3274,3275,3275,3274,3259,3257,3259,3275,3273,3275,3136,3136,3136,3276,3276,3260,3261,3276,3286,3288,3283,3270,3288,3137,3296,3281,3279,3275,3271,3260,3060,3272,3245,3260,3068,3275,3260,3275,3275,3275,3275,3273,3273,3048,3269,3250,3251,3251,1738,1738,1738,1738,1738,1738,1732,1738,1737,1738,1738,1736,1738,1575,1329,1314,1314,1314,1329,1327,1329,1329,1329,1258,1314,1314,1329,1329,1329,1329,1328,1327,1329,1314,1323,1337,1809,1326,3039,1711,1713,1713,1711,693,693,701,693,693,693,1725,1524,1727,1767,1768,1562,1770,1766,3214,453,335,439,439,439,445,57,57,57,57,44,50,50
609-6002-30-RVRE,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3274,3068,3275,3274,3260,3259,3274,3274,3275,3275,3274,3259,3257,3259,3275,3273,3275,3136,3136,3136,3276,3276,3260,3261,3276,3279,3281,3276,3263,3281,3130,3281,3292,3279,3275,3271,3260,3060,3272,3245,3260,3068,3275,3260,3275,3275,3275,3275,3273,3273,3048,3269,3250,3251,3251,1738,1738,1738,1738,1738,1738,1732,1738,1737,1738,1738,1736,1738,1575,1329,1314,1314,1314,1329,1327,1329,1329,1329,1258,1314,1314,1329,1329,1329,1329,1328,1327,1329,1314,1323,1337,1809,1326,3039,1711,1713,1713,1711,693,693,701,693,693,693,1725,1524,1727,1767,1768,1562,1770,1766,3214,453,335,439,439,439,445,57,57,57,57,44,50,50
4362-6036-0-RVRE,23,390,390,390,390,390,390,390,389,390,390,387,390,390,390,390,390,390,390,390,390,390,390,390,392,393,3272,3067,3273,3273,3258,3257,3273,3273,3273,3273,3272,3257,3255,3257,3273,3271,3273,3134,3134,3134,3274,3274,3258,3259,3274,3277,3279,3274,3261,3279,3128,3279,3279,3292,3273,3269,3258,3058,3270,3243,3258,3066,3273,3258,3273,3273,3273,3273,3271,3272,3047,3267,3249,3250,3250,1736,1736,1736,1736,1736,1736,1730,1736,1736,1736,1736,1734,1736,1573,1327,1312,1312,1312,1327,1326,1327,1327,1327,1257,1312,1312,1327,1327,1327,1327,1326,1325,1327,1312,1321,1335,1807,1324,3038,1710,1712,1712,1710,692,692,700,692,692,692,1724,1523,1725,1766,1767,1562,1769,1765,3213,452,333,437,437,437,443,56,56,56,56,43,49,49
4693-4077-0-HVRE,23,392,392,392,392,392,392,392,391,393,392,389,392,398,392,392,392,392,392,392,392,411,392,391,394,395,3274,3087,3275,3277,3260,3259,3274,3274,3275,3275,3274,3259,3257,3259,3273,3271,3292,3134,3134,3134,3277,3274,3258,3259,3274,3273,3275,3270,3257,3278,3127,3275,3275,3273,3319,3274,3260,3060,3272,3245,3260,3068,3278,3260,3278,3278,3278,3278,3277,3273,3048,3272,3265,3266,3266,1758,1739,1739,1758,1758,1758,1752,1761,1760,1761,1758,1737,1739,1595,1332,1314,1314,1333,1351,1349,1351,1332,1332,1261,1333,1333,1333,1332,1351,1332,1350,1349,1351,1314,1323,1337,1812,1341,3039,1711,1713,1713,1711,693,693,701,693,693,693,1725,1524,1727,1767,1768,1562,1770,1766,3217,460,350,439,439,439,445,62,57,57,57,44,50,50
4007-5020-0-RVRE,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3270,3068,3271,3273,3256,3255,3270,3270,3271,3271,3270,3255,3253,3255,3269,3267,3269,3130,3130,3130,3273,3270,3254,3255,3270,3269,3271,3266,3253,3274,3123,3271,3271,3269,3274,3291,3256,3060,3268,3242,3256,3064,3274,3256,3274,3274,3274,3274,3272,3269,3048,3268,3246,3247,3247,1734,1734,1734,1734,1734,1734,1728,1737,1736,1737,1734,1732,1734,1571,1332,1314,1314,1314,1332,1330,1332,1332,1332,1261,1314,1314,1332,1332,1332,1332,1331,1330,1332,1314,1324,1337,1812,1329,3035,1707,1709,1709,1707,693,693,701,694,693,694,1721,1520,1723,1763,1764,1562,1766,1762,3213,456,335,439,439,439,445,57,57,57,57,44,50,50
4031-J032-1-G-TIPmvre,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3259,3053,3260,3259,3260,3259,3259,3259,3260,3260,3259,3259,3257,3259,3258,3256,3258,3119,3119,3119,3259,3259,3258,3259,3259,3258,3260,3260,3257,3260,3109,3260,3260,3258,3260,3256,3269,3060,3257,3245,3260,3053,3260,3260,3260,3260,3260,3260,3258,3258,3048,3254,3250,3251,3251,1723,1723,1723,1723,1723,1723,1717,1723,1722,1723,1723,1721,1723,1575,1314,1314,1314,1314,1314,1312,1314,1314,1314,1243,1314,1314,1314,1314,1314,1314,1313,1312,1314,1314,1323,1322,1794,1311,3024,1711,1713,1713,1711,678,678,686,678,678,678,1710,1524,1712,1767,1768,1562,1770,1766,3199,438,335,439,439,439,445,57,57,57,57,44,50,50
2026-4040-0-RVRE,36,405,405,405,405,405,405,405,404,405,405,402,405,405,405,405,405,405,405,405,405,405,405,404,407,408,3059,3062,3060,3059,3060,3059,3059,3059,3060,3060,3059,3059,3057,3059,3058,3056,3058,2919,2919,2919,3060,3060,3059,3060,3060,3058,3060,3060,3057,3060,2909,3060,3060,3058,3060,3060,3060,3116,3069,3055,3072,2861,3060,3060,3060,3060,3060,3060,3060,3058,3060,3054,3050,3051,3051,1524,1524,1524,1524,1524,1524,1518,1524,1523,1524,1524,1522,1524,1376,1326,1326,1326,1326,1326,1324,1326,1326,1326,1255,1326,1326,1326,1326,1326,1326,1325,1324,1326,1326,1337,1336,1806,1324,2824,1512,1514,1514,1512,691,691,699,691,691,691,1511,1325,1514,1568,1569,1575,1571,1567,2999,400,349,452,452,452,458,70,70,70,70,57,63,63
3744-F061-90-G-TIPmvre,23,390,390,390,390,390,390,390,395,390,390,389,390,390,390,390,390,390,390,390,390,390,390,389,392,393,3271,3065,3272,3271,3257,3256,3271,3271,3272,3272,3271,3256,3254,3256,3270,3270,3270,3134,3134,3134,3271,3271,3255,3256,3271,3270,3272,3267,3256,3272,3121,3272,3272,3270,3272,3268,3257,3069,3301,3253,3272,3071,3272,3257,3272,3272,3272,3272,3270,3274,3045,3266,3247,3248,3248,1740,1740,1740,1740,1740,1740,1734,1736,1735,1736,1740,1738,1740,1577,1327,1312,1312,1312,1327,1325,1327,1327,1327,1258,1312,1312,1327,1327,1327,1327,1326,1325,1327,1312,1321,1337,1807,1324,3036,1709,1711,1711,1709,697,697,705,697,697,697,1727,1526,1729,1769,1770,1564,1772,1768,3211,452,335,439,439,439,445,57,57,57,57,44,50,50
7600-3125-0-GVRE,16,385,385,385,385,385,385,385,384,385,385,382,385,386,385,385,385,385,385,385,385,386,385,384,387,388,3244,3482,3245,3244,3245,3245,3244,3244,3245,3245,3244,3244,3242,3244,3243,3241,3243,3104,3104,3104,3244,3244,3243,3244,3244,3243,3245,3245,3242,3245,3094,3245,3245,3243,3245,3242,3245,3055,3253,3764,3265,3043,3245,3245,3245,3245,3245,3245,3243,3243,3033,3239,3235,3236,3236,2157,2157,2157,2157,2157,2157,2151,2157,2156,2157,2157,2155,2157,2009,1748,1748,1749,1748,1748,1746,1748,1748,1748,1677,1748,1748,1748,1748,1748,1748,1747,1746,1748,1748,1770,1768,2228,1745,3458,2133,2135,2135,2133,1100,1100,1108,1101,1100,1101,2132,1946,2173,2189,2190,1984,2192,2188,3621,785,359,434,434,434,434,50,50,50,50,479,43,43
7891-2076-0-OVRE,23,392,392,392,392,392,392,392,391,392,392,389,392,393,392,392,392,392,392,392,392,393,392,391,394,395,3259,3053,3260,3259,3260,3259,3259,3259,3260,3260,3259,3259,3257,3259,3258,3256,3258,3119,3119,3119,3259,3259,3258,3259,3259,3258,3260,3260,3257,3260,3109,3260,3260,3258,3260,3256,3260,3072,3272,3265,3299,3059,3260,3260,3260,3260,3260,3260,3258,3258,3048,3254,3250,3251,3251,1723,1723,1723,1723,1723,1723,1717,1723,1722,1723,1723,1721,1723,1575,1314,1314,1314,1314,1314,1312,1314,1314,1314,1243,1314,1314,1314,1314,1314,1314,1313,1312,1314,1314,1323,1322,1794,1311,3024,1711,1713,1713,1711,678,678,686,678,678,678,1710,1524,1712,1767,1768,1562,1770,1766,3199,438,335,439,439,439,445,57,57,57,57,44,50,50
5232-4088-0-RVRE,25,391,391,391,391,391,391,391,390,391,391,388,391,391,391,391,391,391,391,391,391,391,391,390,393,394,3067,2861,3068,3067,3053,3052,3067,3067,3068,3068,3067,3052,3050,3052,3068,3066,3068,2927,2927,2927,3067,3067,3051,3052,3067,3066,3068,3063,3050,3068,3070,3068,3068,3066,3068,3064,3053,2861,3071,3043,3059,3101,3068,3053,3068,3068,3068,3068,3066,3066,2845,3064,3045,3046,3046,1532,1532,1532,1532,1532,1532,1526,1532,1531,1532,1532,1530,1532,1519,1324,1309,1309,1309,1324,1322,1324,1324,1324,1253,1309,1309,1324,1324,1324,1324,1323,1322,1324,1309,1318,1332,1804,1321,3032,1506,1508,1508,1506,520,520,528,520,520,520,1520,1507,1522,1764,1765,1561,1767,1763,3009,452,334,438,438,438,444,57,57,57,57,44,50,50
217-2001-30-HVRE,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3274,3068,3275,3277,3260,3259,3274,3274,3275,3275,3274,3259,3257,3259,3273,3271,3273,3134,3134,3134,3277,3274,3258,3259,3274,3273,3275,3270,3257,3278,3127,3275,3275,3273,3278,3274,3260,3060,3272,3245,3260,3068,3290,3269,3287,3286,3284,3281,3279,3274,3048,3272,3250,3251,3251,1738,1738,1738,1738,1738,1738,1732,1741,1740,1741,1738,1736,1738,1575,1332,1314,1314,1314,1332,1330,1332,1332,1332,1261,1314,1314,1332,1332,1332,1332,1331,1330,1332,1314,1323,1337,1812,1329,3039,1711,1713,1713,1711,693,693,701,693,693,693,1725,1524,1727,1767,1768,1562,1770,1766,3217,456,335,439,439,439,445,57,57,57,57,44,50,50
5856-4095-0-GVRE,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3259,3053,3260,3259,3260,3259,3259,3259,3260,3260,3259,3259,3257,3259,3258,3256,3258,3119,3119,3119,3259,3259,3258,3259,3259,3258,3260,3260,3257,3260,3109,3260,3260,3258,3260,3256,3260,3060,3257,3245,3260,3053,3269,3274,3271,3268,3266,3263,3261,3259,3048,3254,3250,3251,3251,1723,1723,1723,1723,1723,1723,1717,1723,1722,1723,1723,1721,1723,1575,1314,1314,1314,1314,1314,1312,1314,1314,1314,1243,1314,1314,1314,1314,1314,1314,1313,1312,1314,1314,1323,1322,1794,1311,3024,1711,1713,1713,1711,678,678,686,678,678,678,1710,1524,1712,1767,1768,1562,1770,1766,3199,438,335,439,439,439,445,57,57,57,57,44,50,50
851-5002-0-RVRE,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3274,3068,3275,3277,3260,3259,3274,3274,3275,3275,3274,3259,3257,3259,3273,3271,3273,3134,3134,3134,3277,3274,3258,3259,3274,3273,3275,3270,3257,3278,3127,3275,3275,3273,3278,3274,3260,3060,3272,3245,3260,3068,3287,3271,3290,3286,3284,3281,3279,3274,3048,3272,3250,3251,3251,1738,1738,1738,1738,1738,1738,1732,1741,1740,1741,1738,1736,1738,1575,1332,1314,1314,1314,1332,1330,1332,1332,1332,1261,1314,1314,1332,1332,1332,1332,1331,1330,1332,1314,1323,1337,1812,1329,3039,1711,1713,1713,1711,693,693,701,693,693,693,1725,1524,1727,1767,1768,1562,1770,1766,3217,456,335,439,439,439,445,57,57,57,57,44,50,50
409-1015-0-RVRE,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3274,3068,3275,3277,3260,3259,3274,3274,3275,3275,3274,3259,3257,3259,3273,3271,3273,3134,3134,3134,3277,3274,3258,3259,3274,3273,3275,3270,3257,3278,3127,3275,3275,3273,3278,3274,3260,3060,3272,3245,3260,3068,3286,3268,3286,3287,3284,3281,3279,3274,3048,3272,3250,3251,3251,1738,1738,1738,1738,1738,1738,1732,1741,1740,1741,1738,1736,1738,1575,1332,1314,1314,1314,1332,1330,1332,1332,1332,1261,1314,1314,1332,1332,1332,1332,1331,1330,1332,1314,1323,1337,1812,1329,3039,1711,1713,1713,1711,693,693,701,693,693,693,1725,1524,1727,1767,1768,1562,1770,1766,3217,456,335,439,439,439,445,57,57,57,57,44,50,50
3884-J030-1-G-TIPmvre,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3274,3068,3275,3277,3260,3259,3274,3274,3275,3275,3274,3259,3257,3259,3273,3271,3273,3134,3134,3134,3277,3274,3258,3259,3274,3273,3275,3270,3257,3278,3127,3275,3275,3273,3278,3274,3260,3060,3272,3245,3260,3068,3284,3266,3284,3284,3294,3281,3279,3274,3048,3272,3250,3251,3251,1738,1738,1738,1738,1738,1738,1732,1741,1740,1741,1738,1736,1738,1575,1332,1314,1314,1314,1332,1330,1332,1332,1332,1261,1314,1314,1332,1332,1332,1332,1331,1330,1332,1314,1323,1337,1812,1329,3039,1711,1713,1713,1711,693,693,701,693,693,693,1725,1524,1727,1767,1768,1562,1770,1766,3217,456,335,439,439,439,445,57,57,57,57,44,50,50
3070-L011-1-G-TIPmvre,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3274,3068,3275,3277,3260,3259,3274,3274,3275,3275,3274,3259,3257,3259,3273,3271,3273,3134,3134,3134,3277,3274,3258,3259,3274,3273,3275,3270,3257,3278,3127,3275,3275,3273,3278,3274,3260,3060,3272,3245,3260,3068,3281,3263,3281,3281,3281,3284,3279,3274,3048,3272,3250,3251,3251,1738,1738,1738,1738,1738,1738,1732,1741,1740,1741,1738,1736,1738,1575,1332,1314,1314,1314,1332,1330,1332,1332,1332,1261,1314,1314,1332,1332,1332,1332,1331,1330,1332,1314,1323,1337,1812,1329,3039,1711,1713,1713,1711,693,693,701,693,693,693,1725,1524,1727,1767,1768,1562,1770,1766,3217,456,335,439,439,439,445,57,57,57,57,44,50,50
3686-C018-1-R-TIPmvre,23,392,392,392,392,392,392,392,391,393,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3272,3068,3273,3275,3258,3257,3272,3272,3273,3273,3272,3257,3255,3257,3271,3269,3271,3132,3132,3132,3275,3272,3256,3257,3272,3271,3273,3268,3255,3276,3125,3273,3273,3271,3277,3272,3258,3060,3270,3243,3258,3066,3279,3261,3279,3279,3279,3279,3289,3273,3048,3270,3248,3249,3249,1736,1736,1736,1736,1736,1736,1730,1739,1738,1739,1736,1734,1736,1573,1332,1314,1314,1314,1332,1330,1332,1332,1332,1261,1314,1314,1333,1332,1332,1332,1331,1330,1332,1314,1323,1337,1812,1329,3037,1709,1711,1711,1709,693,693,701,693,693,693,1723,1522,1725,1765,1766,1562,1768,1764,3215,456,335,439,439,439,445,58,57,57,57,44,50,50
6697-4104-0-GVRE,23,391,391,391,391,391,391,391,394,391,391,388,391,391,391,391,391,391,391,391,391,391,391,391,393,394,3272,3066,3273,3273,3258,3257,3273,3273,3273,3273,3272,3257,3255,3257,3271,3269,3271,3132,3132,3132,3272,3272,3256,3257,3272,3271,3273,3268,3255,3273,3122,3273,3273,3272,3273,3269,3258,3058,3274,3243,3258,3066,3274,3259,3274,3274,3274,3274,3273,3285,3046,3267,3249,3250,3250,1741,1741,1741,1741,1741,1741,1735,1737,1737,1737,1741,1739,1741,1578,1328,1313,1313,1313,1328,1327,1328,1328,1328,1258,1313,1313,1328,1328,1328,1328,1327,1326,1328,1313,1322,1336,1808,1325,3038,1711,1713,1713,1711,697,697,705,697,697,697,1729,1528,1730,1771,1772,1566,1774,1770,3213,452,334,438,438,438,444,57,57,57,57,44,50,50
697-3019-0-RVRE,37,405,405,405,405,405,405,405,404,405,405,402,405,405,405,405,405,405,405,405,405,405,405,404,407,408,3047,3051,3048,3047,3048,3047,3047,3047,3048,3048,3047,3047,3045,3047,3046,3044,3046,2907,2907,2907,3048,3048,3047,3048,3048,3046,3048,3048,3045,3048,2898,3048,3048,3047,3048,3048,3048,3060,3045,3033,3048,2845,3048,3048,3048,3048,3048,3048,3048,3046,3086,3047,3043,3044,3044,1515,1515,1515,1515,1515,1515,1509,1515,1514,1515,1515,1513,1515,1368,1326,1326,1326,1326,1326,1324,1326,1326,1326,1255,1326,1326,1326,1326,1326,1326,1325,1324,1326,1326,1336,1335,1807,1324,2815,1504,1506,1506,1504,691,691,699,691,691,691,1503,1317,1505,1560,1561,1576,1563,1559,2992,396,348,452,452,452,458,70,70,70,70,57,63,63
5827-6047-14-RVRE,23,392,392,392,392,392,392,392,391,392,392,389,392,392,392,392,392,392,392,392,392,392,392,391,394,395,3268,3062,3269,3271,3254,3253,3268,3268,3269,3269,3268,3253,3251,3253,3267,3265,3267,3128,3128,3128,3271,3268,3252,3253,3268,3267,3269,3264,3251,3272,3122,3269,3269,3267,3272,3268,3254,3054,3266,3239,3254,3064,3272,3254,3272,3272,3272,3272,3270,3267,3047,3311,3250,3251,3251,1736,1736,1736,1736,1736,1736,1730,1739,1738,1739,1736,1734,1736,1574,1332,1314,1314,1314,1332,1330,1332,1332,1332,1261,1314,1314,1332,1332,1332,1332,1331,1330,1332,1314,1323,1337,1812,1329,3036,1711,1713,1713,1711,693,693,701,693,693,693,1725,1524,1727,1767,1768,1562,1770,1766,3217,456,335,439,439,439,445,57,57,57,57,44,50,50
4639-1079-0-RVRE,23,392,391,391,391,391,391,391,390,391,391,388,391,393,391,391,391,391,391,391,391,406,391,391,393,394,3249,3058,3250,3250,3250,3249,3250,3250,3250,3250,3249,3249,3247,3249,3248,3246,3263,3109,3109,3109,3249,3249,3248,3249,3249,3248,3250,3250,3247,3250,3100,3250,3250,3249,3265,3246,3250,3050,3247,3235,3250,3045,3250,3250,3250,3250,3250,3250,3248,3249,3043,3250,3298,3298,3298,1735,1720,1720,1735,1735,1735,1729,1735,1735,1735,1735,1718,1720,1588,1312,1312,1312,1327,1327,1326,1327,1312,1312,1242,1327,1327,1312,1312,1327,1312,1327,1325,1327,1312,1321,1320,1791,1321,3019,1709,1711,1711,1709,679,679,687,679,679,679,1709,1523,1710,1765,1766,1560,1768,1766,3196,437,349,438,438,438,444,61,57,57,57,44,50,50
4832-1081-0-GVRE,23,392,391,391,391,391,391,391,390,391,391,388,391,393,391,391,391,391,391,391,391,406,391,391,393,394,3250,3059,3251,3251,3251,3250,3251,3251,3251,3251,3250,3250,3248,3250,3249,3247,3264,3110,3110,3110,3250,3250,3249,3250,3250,3249,3251,3251,3248,3251,3101,3251,3251,3250,3266,3247,3251,3051,3248,3236,3251,3046,3251,3251,3251,3251,3251,3251,3249,3250,3044,3251,3298,3299,3299,1735,1720,1720,1735,1735,1735,1729,1735,1735,1735,1735,1718,1720,1588,1312,1312,1312,1327,1327,1326,1327,1312,1312,1242,1327,1327,1312,1312,1327,1312,1327,1325,1327,1312,1321,1320,1791,1321,3020,1709,1711,1711,1709,679,679,687,679,679,679,1709,1523,1710,1765,1766,1560,1768,1766,3197,437,349,438,438,438,444,61,57,57,57,44,50,50
5541-1082-30-RVRE,23,392,391,391,391,391,391,391,390,391,391,388,391,393,391,391,391,391,391,391,391,406,391,391,393,394,3250,3059,3251,3251,3251,3250,3251,3251,3251,3251,3250,3250,3248,3250,3249,3247,3264,3110,3110,3110,3250,3250,3249,3250,3250,3249,3251,3251,3248,3251,3101,3251,3251,3250,3266,3247,3251,3051,3248,3236,3251,3046,3251,3251,3251,3251,3251,3251,3249,3250,3044,3251,3298,3299,3299,1735,1720,1720,1735,1735,1735,1729,1735,1735,1735,1735,1718,1720,1588,1312,1312,1312,1327,1327,1326,1327,1312,1312,1242,1327,1327,1312,1312,1327,1312,1327,1325,1327,1312,1321,1320,1791,1321,3020,1709,1711,1711,1709,679,679,687,679,679,679,1709,1523,1710,1765,1766,1560,1768,1766,3197,437,349,438,438,438,444,61,57,57,57,44,50,50
1420-2021-0-RVRE,9,340,340,340,340,340,340,340,349,340,340,337,340,350,340,340,340,340,340,340,340,363,340,339,342,343,1738,2012,1738,1737,1723,1723,1737,1737,1738,1738,1737,1722,1722,1722,1736,1734,1755,1662,1662,1662,1737,1737,1722,1722,1737,1736,1738,1733,1721,1738,1587,1738,1738,1736,1758,1734,1723,1524,1740,2157,1723,1532,1738,1723,1738,1738,1738,1738,1736,1741,1515,1736,1735,1735,1735,3004,2979,2979,3001,3001,3000,2994,2997,2996,2997,3001,2976,2978,2838,2444,2429,2429,2448,2462,2461,2463,2444,2444,2298,2448,2448,2444,2444,2462,2444,2463,2461,2463,2423,2426,2440,2439,2448,2157,2814,2815,2816,2814,1518,1518,1526,1518,1516,1516,2840,2639,2858,2400,2401,2196,2404,2405,2341,806,537,454,454,454,457,48,44,44,44,489,36,36
6304-2065-0-RVRE,9,340,340,340,340,340,340,340,349,340,340,337,340,340,340,340,340,340,340,340,340,340,340,339,342,343,1738,1993,1738,1737,1723,1723,1737,1737,1738,1738,1737,1722,1722,1722,1736,1734,1736,1662,1662,1662,1737,1737,1722,1722,1737,1736,1738,1733,1721,1738,1587,1738,1738,1736,1739,1734,1723,1524,1740,2157,1723,1532,1738,1723,1738,1738,1738,1738,1736,1741,1515,1736,1720,1720,1720,2979,2982,2982,2978,2978,2977,2971,2974,2973,2974,2978,2976,2978,2815,2444,2429,2429,2429,2443,2442,2444,2444,2444,2298,2429,2429,2444,2444,2443,2444,2444,2442,2444,2423,2426,2440,2439,2436,2157,2814,2815,2816,2814,1518,1518,1526,1518,1516,1516,2840,2639,2858,2400,2401,2196,2404,2405,2341,798,522,454,454,454,457,44,44,44,44,489,36,36
6651-2067-0-RVRE,9,340,340,340,340,340,340,340,349,340,340,337,340,340,340,340,340,340,340,340,340,340,340,339,342,343,1738,1993,1738,1737,1723,1723,1737,1737,1738,1738,1737,1722,1722,1722,1736,1734,1736,1662,1662,1662,1737,1737,1722,1722,1737,1736,1738,1733,1721,1738,1587,1738,1738,1736,1739,1734,1723,1524,1740,2157,1723,1532,1738,1723,1738,1738,1738,1738,1736,1741,1515,1736,1720,1720,1720,2979,2982,2982,2978,2978,2977,2971,2974,2973,2974,2978,2976,2978,2815,2444,2429,2429,2429,2443,2442,2444,2444,2444,2298,2429,2429,2444,2444,2443,2444,2444,2442,2444,2423,2426,2440,2439,2436,2157,2814,2815,2816,2814,1518,1518,1526,1518,1516,1516,2840,2639,2858,2400,2401,2196,2404,2405,2341,798,522,454,454,454,457,44,44,44,44,489,36,36
